"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a4_a",4103077.27381804,6.2,"a","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a4_b",3945087.58915057,6.2,"b","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a40_a",2555747.54771214,5.1,"a","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a40_b",1985402.12472996,5.1,"b","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a46_a",3586716.30876625,7.3,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a46_b",4135972.53169066,6.2,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a5_a",4965345.64083801,6.2,"a","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a5_b",4190349.94447837,5.7,"b","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a53_a",3699842.09913327,5.7,"a","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a53_b",3874785.14821862,5.7,"b","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a6_a",4914930.26135769,5.7,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33730,"Thymol_BTM02973_15.61",4387,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.46,148.08888,149.09616,15.61,6981829.79788046,2,70.2,44.3,"PreferredDDA","[M+H]+1","a6_b",4507504.00492985,5.7,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33731,"Thymol_BTM02973_16.264",5177,"Thymol_BTM02973","C10 H12 O","Full match","Invalid mass","Full match",0.42,148.08888,166.1227,16.264,3526895.83326131,2,90.7,9.5,"PreferredDDA","[M+NH4]+1","a5_a",2523073.32904351,8.9,"a","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33731,"Thymol_BTM02973_16.264",5177,"Thymol_BTM02973","C10 H12 O","Full match","Invalid mass","Full match",0.42,148.08888,166.1227,16.264,3526895.83326131,2,90.7,9.5,"PreferredDDA","[M+NH4]+1","a5_b",2533908.16329263,7.8,"b","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a1_a",1280192.56208274,6.2,"a","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a1_b",1447812.19019313,6.7,"b","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a28_a",1407815.13841298,5.1,"a","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a28_b",913833.102057456,7.5,"b","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a49_a",742143.619636301,7.5,"a","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a49_b",995686.844201359,7.5,"b","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a52_a",1514508.55701995,7.8,"a","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a52_b",1647402.00616103,6.7,"b","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a53_a",1112298.59843444,5.3,"a","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a53_b",1168973.66256436,6.4,"b","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a6_a",1503348.29324487,5.1,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33737,"Thymol_BTM02973_17.124",19039,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.38,148.08887,149.09616,17.124,2715704.0292876,3,82.3,51.4,"PreferredDDA","[M+H]+1","a6_b",1383821.10131524,7.8,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33735,"Thymol_BTM02973_17.72",16023,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.22,148.08885,149.09614,17.72,2428279.43416422,1,81.8,51.1,"PreferredDDA","[M+H]+1","a40_a",1372594.38635268,10,"a","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33735,"Thymol_BTM02973_17.72",16023,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.22,148.08885,149.09614,17.72,2428279.43416422,1,81.8,51.1,"PreferredDDA","[M+H]+1","a40_b",366892.343359634,5.5,"b","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33736,"Thymol_BTM02973_20.488",16790,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.29,148.08886,149.09613,20.488,2623813.9572373,2,79.5,49.8,"PreferredDDA","[M+H]+1","a49_a",1661655.49065079,7.8,"a","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33736,"Thymol_BTM02973_20.488",16790,"Thymol_BTM02973","C10 H12 O","Full match","Partial match","Full match",0.29,148.08886,149.09613,20.488,2623813.9572373,2,79.5,49.8,"PreferredDDA","[M+H]+1","a49_b",2341775.50787744,5.1,"b","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33769,"Tiamulin_BTM02711_9.913",28181,"Tiamulin_BTM02711","C24 H36 O5 S","No match","Invalid mass","Full match",0.39,436.22851,437.23579,9.913,938532.977459825,5,94.9,9.7,"PreferredDDA","[M+H]+1","a22_a",938532.977459825,7.5,"a","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33769,"Tiamulin_BTM02711_9.913",28181,"Tiamulin_BTM02711","C24 H36 O5 S","No match","Invalid mass","Full match",0.39,436.22851,437.23579,9.913,938532.977459825,5,94.9,9.7,"PreferredDDA","[M+H]+1","a22_b",897018.768505035,7.5,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33780,"Tiamulin_BTM02721_20.781",6368,"Tiamulin_BTM02721","C28 H49 N O4 S","No match","No results","Full match",4.83,495.34062,496.3479,20.781,4337001.27901374,0,NA,NA,"PreferredDDA","[M+H]+1","a6_a",4337001.27901374,6.2,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33780,"Tiamulin_BTM02721_20.781",6368,"Tiamulin_BTM02721","C28 H49 N O4 S","No match","No results","Full match",4.83,495.34062,496.3479,20.781,4337001.27901374,0,NA,NA,"PreferredDDA","[M+H]+1","a6_b",439007.411528007,5.5,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a1_a",182778.928617715,7.9,"a","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a1_b",198437.347720394,7.9,"b","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a10_a",360592.403783074,7.7,"a","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a10_b",415175.921739695,8.8,"b","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a16_a",369628.009987774,7.2,"a","a16","08-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a16_b",711135.9355812,7.5,"b","a16","08-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a22_a",358983.843706311,7.7,"a","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a22_b",146889.140688404,5.8,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a28_a",947595.352404432,6.4,"a","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a28_b",723901.240831905,5.9,"b","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a3_a",110152.399227584,7.6,"a","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a3_b",116998.092326329,7.1,"b","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a4_a",511296.584032744,8.3,"a","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a4_b",340631.837841383,8.8,"b","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a5_a",817373.72828644,8.6,"a","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a5_b",385850.267712983,5.5,"b","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a6_a",332380.453976685,8.3,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33822,"Tilmicosin_BTM01599_1.123",11909,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.04,113.12057,114.12784,1.123,947595.352404432,0,NA,NA,"PreferredDDA","[M+H]+1","a6_b",166629.162324117,6.8,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a4_a",644513.723185058,8.6,"a","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a4_b",603224.694248304,7.5,"b","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a46_a",320220.775911404,7.7,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a46_b",530478.299053387,8,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a5_a",707156.350250362,7,"a","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a5_b",729004.390857421,7,"b","a5","01-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a51_a",130123.785727146,5.8,"a","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a51_b",204908.122017469,5.2,"b","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a52_a",311831.547033772,7.7,"a","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a52_b",417681.257369346,7.2,"b","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a53_a",437226.887865362,6.1,"a","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a53_b",242210.447623284,6.8,"b","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a6_a",1132810.38592589,7,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33824,"Tilmicosin_BTM01599_1.204",28373,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.18,113.12058,114.12786,1.204,1132810.38592589,0,NA,NA,"PreferredDDA","[M+H]+1","a6_b",1090907.45019661,8.6,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Single match found"
33823,"Tilmicosin_BTM01599_13.792",21163,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.06,113.12057,114.12785,13.792,1475792.96638074,0,NA,NA,"PreferredDDA","[M+H]+1","a50_a",1475792.96638074,8.4,"a","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
33823,"Tilmicosin_BTM01599_13.792",21163,"Tilmicosin_BTM01599","C7 H15 N","Full match","No results","Full match",1.06,113.12057,114.12785,13.792,1475792.96638074,0,NA,NA,"PreferredDDA","[M+H]+1","a50_b",1323732.57458906,8.9,"b","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a1_a",549007.030361869,5.3,"a","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a1_b",546833.335941469,5.9,"b","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a10_a",657027.291820841,7.5,"a","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a10_b",691201.209692324,5.3,"b","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a16_a",671201.409383055,7,"a","a16","08-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a16_b",773412.959732899,5.3,"b","a16","08-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a22_a",781984.039161746,8,"a","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a22_b",848997.743801455,7.5,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a3_a",449252.228326539,6.6,"a","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a3_b",500598.865138275,6.6,"b","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a34_a",676777.079742812,7.5,"a","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a34_b",723054.265354454,7,"b","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a4_a",665790.106660079,7,"a","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a4_b",749649.487878166,8,"b","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
34204,"Trimethoprim_BTM01019_4.659",46458,"Trimethoprim_BTM01019","C14 H20 N4 O4","Not the top hit","Invalid mass","Full match",0.47,308.1486,309.15588,4.659,1396425.29231701,6,88.1,9.4,"PreferredDDA","[M+H]+1","a49_a",172280.108434446,5.2,"a","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
