"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
31960,"Psilocybin_12.773",20614,"Psilocybin","C12 H17 N2 O4 P","Full match","Invalid mass","Full match",4.26,284.0938,285.10108,12.773,1199241.49785517,1,77.6,48.7,"PreferredDDA","[M+H]+1","a46_a",662181.559198288,5.3,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
31960,"Psilocybin_12.773",20614,"Psilocybin","C12 H17 N2 O4 P","Full match","Invalid mass","Full match",4.26,284.0938,285.10108,12.773,1199241.49785517,1,77.6,48.7,"PreferredDDA","[M+H]+1","a46_b",708362.836328724,7.5,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
31960,"Psilocybin_12.773",20614,"Psilocybin","C12 H17 N2 O4 P","Full match","Invalid mass","Full match",4.26,284.0938,285.10108,12.773,1199241.49785517,1,77.6,48.7,"PreferredDDA","[M+H]+1","a6_a",979451.732414312,9.1,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
31960,"Psilocybin_12.773",20614,"Psilocybin","C12 H17 N2 O4 P","Full match","Invalid mass","Full match",4.26,284.0938,285.10108,12.773,1199241.49785517,1,77.6,48.7,"PreferredDDA","[M+H]+1","a6_b",1199241.49785517,5.3,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
31967,"Psilocybin_13.547",74878,"Psilocybin","C12 H17 N2 O4 P","Invalid mass","Invalid mass","Full match",4.25,284.0938,285.10108,13.547,296681.29372255,1,78.2,49,"PreferredDDA","[M+H]+1","a6_a",232590.752918977,7.4,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
31967,"Psilocybin_13.547",74878,"Psilocybin","C12 H17 N2 O4 P","Invalid mass","Invalid mass","Full match",4.25,284.0938,285.10108,13.547,296681.29372255,1,78.2,49,"PreferredDDA","[M+H]+1","a6_b",296681.29372255,8.8,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
31962,"Psilocybin_14.461",46007,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","No results","Full match",4.3,284.09382,285.10109,14.461,712141.005477146,0,NA,NA,"PreferredDDA","[M+H]+1","a34_a",389901.205554709,7.7,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
31962,"Psilocybin_14.461",46007,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","No results","Full match",4.3,284.09382,285.10109,14.461,712141.005477146,0,NA,NA,"PreferredDDA","[M+H]+1","a34_b",376342.062354239,7.7,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
31962,"Psilocybin_14.461",46007,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","No results","Full match",4.3,284.09382,285.10109,14.461,712141.005477146,0,NA,NA,"PreferredDDA","[M+H]+1","a5_a",464137.656673515,7.7,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
31962,"Psilocybin_14.461",46007,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","No results","Full match",4.3,284.09382,285.10109,14.461,712141.005477146,0,NA,NA,"PreferredDDA","[M+H]+1","a5_b",527768.70848493,6.4,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
31970,"Psilocybin_14.669",112629,"Psilocybin","C12 H17 N2 O4 P","No match","No results","Full match",1.24,284.09294,285.10022,14.669,179075.277005845,0,NA,NA,"PreferredDDA","[M+H]+1","a46_a",118603.635087697,7.1,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
31970,"Psilocybin_14.669",112629,"Psilocybin","C12 H17 N2 O4 P","No match","No results","Full match",1.24,284.09294,285.10022,14.669,179075.277005845,0,NA,NA,"PreferredDDA","[M+H]+1","a46_b",179075.277005845,7.4,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a16_a",381593.953004434,8.3,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a16_b",332185.459459118,7.7,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a28_a",335264.613063777,5.5,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a28_b",337359.807238251,7.7,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a4_a",315760.024405216,6.1,"a","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
31963,"Psilocybin_16.123",46612,"Psilocybin","C12 H17 N2 O4 P","Not the top hit","Invalid mass","Full match",4.55,284.09389,285.10116,16.123,529204.734717556,1,78.1,48.9,"PreferredDDA","[M+H]+1","a4_b",250360.072142042,7.4,"b","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a1_a",965666.896911806,8.6,"a","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a1_b",888531.741198434,9.1,"b","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a22_a",769625.734407764,8,"a","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a22_b",664805.413913035,8.6,"b","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a3_a",988076.75678244,8,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a3_b",948801.229858604,8.6,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a40_a",224825.830620099,6.8,"a","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a40_b",228253.526565299,7.4,"b","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a46_a",165182.602335587,9,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a46_b",383394.300610694,8.3,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a49_a",361317.993455516,7.7,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a49_b",361141.461930827,7.7,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a5_a",581532.138912233,8.6,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a5_b",863923.322007968,5.9,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a6_a",697434.54875104,8,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32189,"QUPIC_19.509",14411,"QUPIC","C23 H22 N2 O2","Invalid mass","Invalid mass","Full match",-3.65,358.16682,359.1741,19.509,988076.75678244,1,62,46.6,"PreferredDDA","[M+H]+1","a6_b",643089.270279142,6.4,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a34_a",170316.499116509,6.3,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a34_b",172227.242003098,6.3,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a46_a",269782.224455443,6.1,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a46_b",362842.841187642,7.7,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a6_a",226355.570163114,5.2,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32195,"R-(+)-Secobarbital_1.207",75212,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.27,238.13181,239.13909,1.207,362842.841187642,1,79.2,74.6,"PreferredDDA","[M+H]+1","a6_b",243904.009444208,6.3,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a1_a",874281.063949893,8,"a","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a1_b",856798.142502671,8,"b","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a10_a",850345.649289214,9.1,"a","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a10_b",966851.460779622,8,"b","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a16_a",882079.625501673,7.5,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a16_b",865711.051692029,7,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a2_a",312154.619431261,6.1,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a2_b",470713.326814091,7.2,"b","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a22_a",824581.942192294,9.1,"a","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a22_b",807409.709412653,8.6,"b","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a28_a",907583.991684527,7.5,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a28_b",1018339.60762439,9.1,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a3_a",657425.653005841,7.5,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a3_b",749569.068894284,8,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a34_a",878689.327493822,7.5,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a34_b",672700.783632478,8,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a4_a",795073.769869057,7.5,"a","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a4_b",827903.032493508,8,"b","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a40_a",211299.353639458,6.8,"a","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a40_b",256466.285114684,6.3,"b","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a46_a",514612.941371487,6.1,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a46_b",500549.318049929,7.2,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a49_a",478471.550904513,7.2,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a49_b",444207.791872867,7.2,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a5_a",926126.388055979,6.4,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a5_b",910899.203741198,7.5,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a50_a",1207704.61986277,9.1,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a50_b",1465841.37576363,7.3,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a51_a",590059.29299075,6.4,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a51_b",625013.26647273,9.1,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a52_a",847410.530798757,7.5,"a","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a52_b",764052.891689479,7.5,"b","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a53_a",749727.015008444,6.4,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a53_b",1040055.50445692,7.5,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a54_a",989699.793124639,7.5,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a54_b",1010289.4778991,8,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a6_a",1019304.95452727,9.1,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32194,"R-(+)-Secobarbital_4.341",27521,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.38,238.13183,239.13911,4.341,1465841.37576363,1,85.6,79.2,"PreferredDDA","[M+H]+1","a6_b",1151790.12645368,8,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
32199,"R-(+)-Secobarbital_5.11",128853,"R-(+)-Secobarbital","C12 H18 N2 O3","Not the top hit","Partial match","Full match",0.34,238.13182,239.1391,5.11,332330.005759541,1,72.1,69.5,"PreferredDDA","[M+H]+1","a50_a",271886.328511484,6.6,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32199,"R-(+)-Secobarbital_5.11",128853,"R-(+)-Secobarbital","C12 H18 N2 O3","Not the top hit","Partial match","Full match",0.34,238.13182,239.1391,5.11,332330.005759541,1,72.1,69.5,"PreferredDDA","[M+H]+1","a50_b",332330.005759541,6.1,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32196,"R-(+)-Secobarbital_7.923",122163,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.8,238.13193,239.13912,7.923,290550.669199014,1,84.8,78.6,"PreferredDDA","[M+H]+1","a10_a",290550.669199014,6.1,"a","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
32196,"R-(+)-Secobarbital_7.923",122163,"R-(+)-Secobarbital","C12 H18 N2 O3","Full match","Partial match","Full match",0.8,238.13193,239.13912,7.923,290550.669199014,1,84.8,78.6,"PreferredDDA","[M+H]+1","a10_b",253365.632181092,6.8,"b","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
32308,"RCS-4_12.577",82958,"RCS-4","C21 H23 N O2","Full match","Invalid mass","Full match",0.48,321.17303,322.18034,12.577,427698.126027593,2,77.7,8.9,"PreferredDDA","[M+H]+1","a50_a",298975.902065944,8.3,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32308,"RCS-4_12.577",82958,"RCS-4","C21 H23 N O2","Full match","Invalid mass","Full match",0.48,321.17303,322.18034,12.577,427698.126027593,2,77.7,8.9,"PreferredDDA","[M+H]+1","a50_b",273871.037845466,7.7,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
32708,"Selegiline_7.248",147309,"Selegiline","C13 H17 N","Full match","No results","Full match",0.15,187.13613,188.1434,7.248,204482.685455935,0,NA,NA,"PreferredDDA","[M+H]+1","a53_a",169686.328111726,5.8,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
