function	description	A4	A5	A6	A52	A53	A54
K11434	PRMT1; type I protein arginine methyltransferase [EC:2.1.1.319]	493.0	491.0	316.5	490.0	508.0	191.0
K11440	gbsB; choline dehydrogenase [EC:1.1.1.1]	0.0	0.0	0.0	3.0	0.0	4.0
K11441	kguK; dehydrogluconokinase [EC:2.7.1.13]	4.0	10.0	26.0	0.0	0.0	25.0
K11442	K11442; putative uridylyltransferase [EC:2.7.7.-]	0.0	3.0	3.0	13.0	0.0	527.0
K11443	divK; two-component system, cell cycle response regulator DivK	1564.5	1628.18	1206.35	3660.16	1735.18	1483.42
K11444	wspR; two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]	21.0	25.0	40.5	33.0	32.0	48.0
K11472	glcE; glycolate oxidase FAD binding subunit	4338.66	4921.91	3964.27	3112.25	3366.9500000000007	4356.92
K11473	glcF; glycolate oxidase iron-sulfur subunit	4894.36	5320.91	4552.07	3809.35	3905.19	6102.42
K11474	glcC; GntR family transcriptional regulator, glc operon transcriptional activator	3.0	4.0	14.6	43.0	7.2	27.0
K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	117.5	108.87	97.5	131.5	139.5	405.5
K11476	K11476, gntR; GntR family transcriptional regulator, gluconate operon transcriptional repressor	30.17	8.5	20.83	71.34	18.67	827.84
K11477	glcG; glc operon protein GlcG	4.33	10.33	14.1	48.33	7.53	48.0
K11517	HAO; (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]	3.0	1.0	2.0	0.0	0.0	0.0
K11521	K11521, manR; two-component system, OmpR family, manganese sensing response regulator	27.67	17.0	33.33	24.67	2.0	71.67
K11527	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	257.5	248.0	201.0	104.0	226.5	90.0
K11528	glmU; UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]	60.0	57.0	85.0	49.0	85.0	1.0
K11529	gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]	144.5	133.0	112.5	282.0	166.5	16.0
K11530	lsrG; (4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]	87.33	106.67	88.92999999999998	93.0	76.2	57.19
K11531	lsrR; lsr operon transcriptional repressor	82.0	105.0	85.6	92.0	76.2	49.86
K11532	glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]	2556.5	2768.83	1849.0	1991.17	2515.0	1780.42
K11533	fas; fatty acid synthase, bacteria type [EC:2.3.1.-]	2088.33	2419.0	1781.5	2153.0	2177.0	2158.5
K11534	deoR; DeoR family transcriptional regulator, deoxyribose operon repressor	277.33	261.67	334.76	72.24000000000002	34.870000000000005	50.78
K11535	nupC; nucleoside transport protein	585.69	1046.29	1507.18	443.71	173.44	3816.45
K11537	xapB; MFS transporter, NHS family, xanthosine permease	535.0	642.0	831.76	284.8400000000001	417.04	2114.53
K11540	CAD; carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]	302.0	82.0	166.0	18.0	46.0	2.0
K11600	RRP41, EXOSC4, SKI6; exosome complex component RRP41	3865.0	4262.17	3640.17	2144.83	4380.67	2206.5
K11601	mntC; manganese transport system substrate-binding protein	158.0	223.0	113.0	554.0	290.0	7933.0
K11602	mntB; manganese transport system permease protein	168.0	226.0	113.0	555.0	295.0	7915.0
K11603	mntA; manganese transport system ATP-binding protein	180.0	239.0	140.0	576.0	342.0	8121.0
K11604	sitA; manganese/iron transport system substrate-binding protein	1177.33	1375.67	1069.66	898.7399999999999	1039.17	1051.11
K11605	sitC; manganese/iron transport system permease protein	1177.33	1375.67	1069.66	898.7399999999999	1039.17	1051.11
K11606	sitD; manganese/iron transport system permease protein	1177.33	1375.67	1069.66	898.7399999999999	1039.17	1051.11
K11607	sitB; manganese/iron transport system ATP-binding protein	1185.33	1388.67	1078.66	908.74	1051.17	1142.11
K11608	mtfabH; beta-ketoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1772.0	1904.0	1434.0	1497.0	1783.0	1715.0
K11609	kas; beta-ketoacyl ACP synthase [EC:2.3.1.-]	3930.5	4541.5	3385.5	4381.0	4221.5	3670.5
K11610	mabA; beta-ketoacyl ACP reductase [EC:1.1.1.100]	1971.0	2225.5	1657.5	2028.0	2066.0	1943.0
K11611	inhA; enoyl ACP reductase [EC:1.3.1.9]	1968.0	2224.5	1655.5	2028.0	2062.0	1918.0
K11614	yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	9.0	7.0	28.0	167.0	65.0	1068.5
K11615	malR; two-component system, CitB family, response regulator MalR	532.26	627.33	535.6800000000002	1173.3200000000004	675.8000000000002	1381.04
K11616	maeN; malate:Na+ symporter	5.0	0.0	3.0	2.0	0.0	272.5
K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	692.67	1070.1799999999996	1555.5500000000004	1461.5700000000004	389.03	6401.06
K11618	liaR; two-component system, NarL family, response regulator LiaR	1168.67	1326.1799999999996	1895.55	3095.07	685.03	6677.06
K11619	liaI; lia operon protein LiaI	404.67	861.18	1290.5500000000004	1354.0700000000004	288.0300000000001	5761.35
K11620	liaH; lia operon protein LiaH	0.0	0.0	0.0	2.0	0.0	2.0
K11621	liaG; lia operon protein LiaG	0.0	0.0	4.0	3.0	1.0	24.0
K11622	liaF; lia operon protein LiaF	8.0	9.18	43.0	246.9	23.03	286.62
K11624	ydfI; two-component system, NarL family, response regulator YdfI	0.0	0.0	0.0	0.0	1.0	4.0
K11626	glnT; putative sodium/glutamine symporter	3.0	0.0	1.0	5.0	0.0	10.5
K11627	pylS; pyrrolysyl-tRNA synthetase [EC:6.1.1.26]	5.5	10.17	3.67	14.33	10.67	1.0
K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]	399.67	852.0	1254.5500000000004	530.6700000000002	218.0	4730.67
K11630	bceR; two-component system, OmpR family, bacitracin resistance response regulator BceR	399.67	852.0	1254.5500000000004	530.6700000000002	218.0	4730.67
K11631	bceA, vraD; bacitracin transport system ATP-binding protein	399.67	852.0	1254.5500000000004	530.6700000000002	218.0	4774.67
K11632	bceB, vraE; bacitracin transport system permease protein	399.67	852.0	1254.5500000000004	530.6700000000002	218.0	5042.67
K11634	yxdJ; two-component system, OmpR family, response regulator YxdJ	0.0	0.0	0.0	0.67	3.67	2.67
K11635	yxdL; putative ABC transport system ATP-binding protein	860.09	1030.25	1638.88	1660.26	536.4200000000002	6413.5700000000015
K11636	yxdM; putative ABC transport system permease protein	866.09	1026.25	1636.88	1139.59	510.75	6250.9000000000015
K11637	citS; two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]	27.0	14.0	29.0	233.0	63.0	1123.5
K11638	K11638, citT; two-component system, CitB family, response regulator CitT	27.0	19.0	29.0	231.0	65.0	1128.5
K11640	natK; two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]	0.0	0.0	0.0	0.0	4.0	7.0
K11641	natR; two-component system, LytTR family, response regulator NatR	0.0	0.0	0.0	0.0	4.0	7.0
K11645	fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	7878.33	5859.67	7974.76	9259.24	7948.7	5057.36
K11646	K11646; 3-dehydroquinate synthase II [EC:1.4.1.24]	4086.0	4482.17	3859.17	2769.83	4857.67	2333.5
K11685	stpA; DNA-binding protein StpA	2.33	1.67	1.4300000000000002	0.57	0.2	40.86
K11686	racA; chromosome-anchoring protein RacA	3.0	0.0	5.0	176.0	5.0	26.5
K11687	ADPRHL2; poly(ADP-ribose) glycohydrolase ARH3 [EC:3.2.1.143]	0.0	0.0	2.0	0.0	0.0	0.0
K11688	dctP; C4-dicarboxylate-binding protein DctP	2142.17	2219.17	1963.2200000000007	2069.67	1820.17	2772.17
K11689	dctQ; C4-dicarboxylate transporter, DctQ subunit	1506.5	1533.67	1152.17	1073.0	1303.67	709.5
K11690	dctM; C4-dicarboxylate transporter, DctM subunit	4243.5	5369.67	4502.17	5644.5	4322.67	8941.119999999999
K11691	K11691, dctS; two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]	335.3400000000001	249.0	331.88	311.3400000000001	37.0	321.3400000000001
K11692	K11692, dctR; two-component system, CitB family, response regulator DctR	877.34	929.0	830.88	1311.34	649.0	373.34
K11693	femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]	3076.69	3401.8	2395.54	2549.86	2316.26	883.6600000000002
K11694	femA; peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17]	0.0	3.0	3.0	17.0	0.0	532.0
K11695	femB; peptidoglycan pentaglycine glycine transferase (the fourth and fifth glycine) [EC:2.3.2.18]	0.0	3.0	3.0	17.0	0.0	532.0
K11704	mtsA; iron/zinc/manganese/copper transport system substrate-binding protein	306.0	244.0	330.0	330.67	174.67	3373.94
K11705	mtsC; iron/zinc/manganese/copper transport system permease protein	3146.5	723.0	3751.0	6427.67	2651.17	4585.940000000001
K11706	mtsB; iron/zinc/manganese/copper transport system ATP-binding protein	306.0	244.0	330.0	330.67	174.67	3373.94
K11707	troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein	436.67	510.5	466.33	416.17	318.0	1512.17
K11708	troC, mntC, znuB; manganese/zinc/iron transport system permease protein	436.67	510.5	466.33	416.17	318.0	1512.17
K11709	troD, mntD, znuB; manganese/zinc/iron transport system permease protein	436.67	510.5	462.33	409.17	313.0	1512.17
K11710	troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein	3305.67	936.0	3839.83	7056.17	2848.0	2373.17
K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]	1366.5	1893.92	1708.84	290.0	622.84	434.5
K11712	dctR; two-component system, LuxR family, response regulator DctR	1366.5	1893.92	1708.84	290.0	622.84	448.5
K11717	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	24621.08	23959.25	24915.31	28504.97	24793.31999999999	27498.680000000004
K11719	lptC; lipopolysaccharide export system protein LptC	6588.16	6574.88	7793.1	3977.24	3709.46	12219.11
K11720	lptG; lipopolysaccharide export system permease protein	15621.82	16797.71	16004.2	11965.07	14979.49	15106.61
K11731	atuD; citronellyl-CoA dehydrogenase [EC:1.3.99.-]	2836.5	536.25	3394.5	6287.0	2610.33	808.0
K11732	pheP; phenylalanine-specific permease	2.33	1.67	1.4300000000000002	0.57	0.2	40.86
K11733	lysP; lysine-specific permease	3718.18	4544.240000000002	5020.02	2808.370000000001	1377.7700000000002	19528.57
K11734	aroP; aromatic amino acid transport protein AroP	4143.32	4087.4600000000014	4533.6	2561.9000000000005	1285.87	3810.02
K11735	gabP; GABA permease	1093.0	1281.9499999999996	1006.76	1484.74	1126.2	7827.34
K11736	proY; proline-specific permease ProY	2.33	1.67	3.43	0.57	0.2	40.86
K11737	cycA; D-serine/D-alanine/glycine transporter	5561.49	5266.7	7381.93	4153.91	2046.04	22128.99
K11738	ansP; L-asparagine permease	273.33000000000004	371.31	243.93	796.8199999999998	513.95	8476.28
K11739	nfrA; bacteriophage N4 adsorption protein A	4.66	3.34	2.76	0.0	0.2	24.66
K11740	nfrB; bacteriophage N4 adsorption protein B	65.33	74.67	66.53	51.0	73.9	274.83000000000004
K11741	sugE; quaternary ammonium compound-resistance protein SugE	13539.15	14633.15	14302.44	11868.86	10585.59	23340.51
K11742	mdtI; spermidine export protein MdtI	212.33	234.67	331.26	50.24	41.87	77.86
K11743	mdtJ; spermidine export protein MdtJ	212.33	234.67	331.26	50.24	41.87	77.86
K11744	tqsA; AI-2 transport protein TqsA	2.33	1.67	3.43	0.57	0.2	67.86
K11745	kefC; glutathione-regulated potassium-efflux system ancillary protein KefC	651.33	716.34	640.7700000000002	147.07	354.86999999999995	593.8599999999999
K11746	kefF; glutathione-regulated potassium-efflux system ancillary protein KefF	32.33	26.01	20.77	0.57	18.54	41.86
K11747	kefB; glutathione-regulated potassium-efflux system protein KefB	4830.49	3763.72	7175.43	3010.07	2466.62	10688.44
K11748	kefG; glutathione-regulated potassium-efflux system ancillary protein KefG	288.33	296.35	415.76	88.97	118.23	59.31
K11749	rseP; regulator of sigma E protease [EC:3.4.24.-]	22227.370000000006	23500.19	23218.96	20958.72	22113.59999999999	23412.710000000006
K11750	frsA; esterase FrsA [EC:3.1.-.-]	223.33	227.67	323.26	51.24	16.869999999999994	54.86
K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	217.66	239.34	316.5900000000001	29.24	18.87	48.19
K11752	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	31652.450000000004	31671.369999999995	32205.13	31961.06	30641.509999999995	36423.5
K11753	ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	33403.95	33336.84	33907.960000000014	35954.97	32362.849999999984	37016.38
K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	33168.12	33287.34	34404.01	35116.64	31823.349999999984	39695.05
K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	11656.03	11623.21	13982.78	13623.14	10587.91	19560.37
K11779	fbiC; FO synthase [EC:2.5.1.77]	6644.5	4847.33	7044.0	10680.25	6507.08	4753.17
K11780	cofG; FO synthase subunit 1 [EC:2.5.1.77]	4077.5	4475.17	3851.17	2761.83	4846.17	2321.5
K11781	cofH; FO synthase subunit 2 [EC:2.5.1.77]	4304.0	4705.34	4071.84	3403.16	5334.84	2439.0
K11782	mqnA; chorismate dehydratase [EC:4.2.1.151]	476.86	406.16	633.3	460.43	554.06	2258.67
K11783	mqnB; futalosine hydrolase [EC:3.2.2.26]	122.5	104.33	158.0	174.0	103.83	2190.67
K11784	mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]	414.36	337.16	557.3	434.43	483.56	2253.67
K11785	mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]	249.16	144.66	347.0	214.33	245.16	2233.67
K11787	GART; phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]	292.0	361.33	194.0	218.17	293.0	604.6700000000002
K11808	ADE2; phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21]	3.0	1.0	2.0	0.0	2.0	0.0
K11811	arsH; arsenical resistance protein ArsH	4171.16	3880.34	5551.84	2624.16	2056.25	7882.11
K11814	ebrA; multidrug resistance protein EbrA	255.67	605.1800000000002	1031.5500000000004	68.4	28.36	1614.12
K11815	ebrB; multidrug resistance protein EbrB	255.67	605.36	1031.5500000000004	70.13	28.72	1621.5700000000004
K11889	impN; type VI secretion system protein ImpN [EC:2.7.11.1]	0.0	4.0	0.0	0.0	0.0	7.0
K11890	impM; type VI secretion system protein ImpM	1435.33	1563.17	1660.67	952.5	670.1699999999997	674.5
K11891	impL, vasK, icmF; type VI secretion system protein ImpL	2452.66	2424.12	2553.1	1705.8200000000004	1041.0299999999997	2255.86
K11892	impK, ompA, vasF, dotU; type VI secretion system protein ImpK	2544.66	2524.12	2654.0	1682.8200000000004	1010.5	2236.17
K11893	impJ, vasE; type VI secretion system protein ImpJ	2356.66	2276.12	2441.0	1610.3200000000004	896.6699999999997	2189.03
K11894	impI, vasC; type VI secretion system protein ImpI	300.0	353.0	275.33000000000004	230.74	321.67	346.5
K11895	impH, vasB; type VI secretion system protein ImpH	2260.66	2260.12	2424.0	1560.3200000000004	875.1699999999997	2179.5
K11896	impG, vasA; type VI secretion system protein ImpG	2439.66	2443.12	2667.83	1631.99	927.34	2218.5
K11897	impF; type VI secretion system protein ImpF	2085.66	2059.62	2101.67	1487.58	883.6699999999997	2088.5
K11898	impE; type VI secretion system protein ImpE	154.0	126.5	81.17	93.5	112.84	76.5
K11899	impD; type VI secretion system protein ImpD	109.0	89.0	55.0	57.5	79.5	38.5
K11900	impC; type VI secretion system protein ImpC	2595.66	2514.12	2600.0	1680.3200000000004	1005.5	2254.03
K11901	impB; type VI secretion system protein ImpB	2348.33	2322.45	2499.0	1600.3200000000004	909.6699999999997	2190.03
K11902	impA; type VI secretion system protein ImpA	2137.0	1950.12	2031.17	1379.75	899.3399999999998	2059.5
K11903	hcp; type VI secretion system secreted protein Hcp	5460.16	5748.62	4940.5	4181.56	3234.17	2647.59
K11904	vgrG; type VI secretion system secreted protein VgrG	5301.98	5230.02	6027.86	3670.91	1920.7200000000007	3769.36
K11905	K11905; type VI secretion system protein	212.0	227.0	332.83	106.24	33.0	100.0
K11906	vasD, lip; type VI secretion system protein VasD	402.0	471.0	535.9999999999999	311.24	185.83999999999997	354.5
K11907	vasG, clpV; type VI secretion system protein VasG	2370.33	2336.45	2503.0	1604.3200000000004	909.6699999999997	2175.5
K11909	vasI; type VI secretion system protein VasI	8.0	9.0	37.33	1.24	1.67	4.0
K11910	vasJ; type VI secretion system protein VasJ	210.0	227.0	330.83	103.24	33.0	130.72
K11911	vasL; type VI secretion system protein VasL	206.0	223.0	305.93	29.24	12.87	59.86
K11912	ppkA; serine/threonine-protein kinase PpkA [EC:2.7.11.1]	21.0	8.0	23.0	1.5	29.67	10.5
K11913	fha1; type VI secretion system protein	61.0	50.33	40.0	17.5	58.67	23.5
K11914	sfa2; sigma-54 dependent transcriptional regulator	3.0	4.0	25.0	74.0	16.0	34.0
K11915	stp1, pppA; serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]	112.0	91.5	81.0	131.5	99.0	69.5
K11916	stk1; serine/threonine-protein kinase Stk1 [EC:2.7.11.-]	0.0	0.0	16.0	41.0	0.0	28.0
K11917	sfa3; sigma-54 dependent transcriptional regulator	4.0	11.67	26.67	0.0	1.67	21.0
K11918	lip3; type VI secretion system protein	1.0	0.0	0.0	0.0	0.0	13.0
K11920	envY; AraC family transcriptional regulator	0.0	0.0	0.1	0.0	0.2	0.0
K11921	cynR; LysR family transcriptional regulator, cyn operon transcriptional activator	48.5	57.5	74.6	32.0	10.7	146.5
K11922	mngR, farR; GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor	0.0	0.0	0.1	0.57	0.2	52.0
K11923	cueR; MerR family transcriptional regulator, copper efflux regulator	208.33	224.67	307.26	29.24	12.87	40.86
K11924	mntR; DtxR family transcriptional regulator, manganese transport regulator	1142.33	714.17	2100.43	465.57	589.2	522.36
K11925	sgrR; SgrR family transcriptional regulator	208.33	224.67	307.26	29.24	12.87	40.86
K11926	crl; sigma factor-binding protein Crl	208.33	224.67	307.26	29.24	12.87	40.86
K11927	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	18064.41	19779.0	20079.93	15766.91	19183.46	13081.78
K11928	putP; sodium/proline symporter	7124.33	7312.94	7997.82	6705.3	4552.32	25917.870000000006
K11929	phoE; outer membrane pore protein E	0.0	0.0	0.1	0.57	0.2	38.2
K11930	torT; periplasmic protein TorT	122.33	123.67	117.43	50.5	104.2	56.0
K11931	pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	1194.0	715.58	2453.27	466.83	310.2	970.0
K11932	uspG; universal stress protein G	414.33	469.67	632.59	86.48	38.540000000000006	44.58
K11933	hcr; NADH oxidoreductase Hcr [EC:1.-.-.-]	208.33	224.67	307.26	29.24	12.87	40.86
K11934	ompX; outer membrane protein X	3.33	4.17	5.43	0.57	0.7	40.86
K11935	pgaA; biofilm PGA synthesis protein PgaA	614.0	200.0	1917.6	130.0	167.2	595.67
K11936	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	3036.0	2658.96	4537.27	1990.83	1187.2	1999.5
K11937	pgaD; biofilm PGA synthesis protein PgaD	796.0	326.0	2131.5	193.0	221.0	478.67
K11938	cof; HMP-PP phosphatase [EC:3.6.1.-]	2.33	1.67	3.43	0.57	4.2	40.86
K11939	rhtA; inner membrane transporter RhtA	16811.899999999998	15743.33	16743.100000000002	17978.649999999998	12159.28	21283.19
K11940	hspQ; heat shock protein HspQ	2640.83	2873.5	2080.26	1964.41	2406.37	1827.78
K11941	mdoC; glucans biosynthesis protein C [EC:2.1.-.-]	54.33	37.67	40.43	19.57	56.2	40.86
K11942	icmF; isobutyryl-CoA mutase [EC:5.4.99.13]	5524.34	6340.83	5911.05	5507.09	4892.75	9338.4
K11945	phdF; extradiol dioxygenase [EC:1.13.11.-]	21.5	21.0	16.0	21.0	12.5	20.5
K11954	K11954, natB; neutral amino acid transport system substrate-binding protein	17.5	11.5	10.5	13.0	6.5	12.5
K11956	natD; neutral amino acid transport system permease protein	665.5	767.5	555.5	678.0	687.5	595.5
K11957	K11957, natA; neutral amino acid transport system ATP-binding protein	33.5	25.5	16.5	18.0	16.5	12.5
K11958	natE; neutral amino acid transport system ATP-binding protein	33.5	25.5	16.5	23.0	51.5	153.5
K11959	urtA; urea transport system substrate-binding protein	6381.99	7168.76	6123.51	5069.23	4698.59	5758.36
K11960	urtB; urea transport system permease protein	6299.83	7093.93	6017.51	4926.4	4582.76	5592.86
K11961	urtC; urea transport system permease protein	6226.83	6992.93	5967.51	4921.9	4530.26	5699.86
K11962	urtD; urea transport system ATP-binding protein	6393.33	7188.93	6071.01	4971.9	4650.26	5651.86
K11963	urtE; urea transport system ATP-binding protein	6305.83	7106.93	6039.01	4939.9	4581.76	5572.86
K11987	PTGS2, COX2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]	23.0	23.0	15.0	27.0	23.0	98.0
K11991	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]	26909.29	27458.38	26914.29	28916.97	27582.09999999999	24893.63
K11996	MOCS3, UBA4; adenylyltransferase and sulfurtransferase [EC:2.7.7.80 2.8.1.11]	20739.4	22668.269999999997	19153.43	20808.15	21344.86	40164.26
K12055	K12055, parA; chromosome partitioning related protein ParA	104.5	37.0	137.5	48.5	59.0	314.5
K12056	traG; conjugal transfer mating pair stabilization protein TraG	20.0	50.0	39.1	26.0	55.2	153.70000000000005
K12057	traF; conjugal transfer pilus assembly protein TraF	20.0	55.0	39.1	26.0	57.2	153.70000000000005
K12058	traN; conjugal transfer mating pair stabilization protein TraN	16.0	40.0	30.1	26.0	49.2	153.70000000000005
K12059	trbC; conjugal transfer pilus assembly protein TrbC	8.0	33.0	30.1	26.0	32.2	35.86
K12060	traU; conjugal transfer pilus assembly protein TraU	16.0	35.0	30.1	26.0	47.2	153.70000000000005
K12061	traW; conjugal transfer pilus assembly protein TraW	20.0	73.0	56.1	50.0	68.2	153.70000000000005
K12062	trbI; conjugal transfer pilin signal peptidase TrbI	8.0	15.0	13.1	2.0	22.2	45.2
K12063	traC; conjugal transfer ATP-binding protein TraC	20.0	91.0	71.1	74.0	79.2	139.70000000000002
K12064	traV; conjugal transfer pilus assembly protein TraV	164.0	214.0	231.1	28.0	52.2	43.03
K12065	traB; conjugal transfer pilus assembly protein TraB	172.0	238.0	261.1	52.0	61.2	52.7
K12066	traK; conjugal transfer pilus assembly protein TraK	176.0	214.0	233.1	28.0	52.2	52.7
K12067	traE; conjugal transfer pilus assembly protein TraE	24.0	56.0	48.1	24.0	52.2	52.7
K12068	traL; conjugal transfer pilus assembly protein TraL	16.0	54.0	48.1	24.0	47.2	49.2
K12069	traA; conjugal transfer pilus assembly protein TraA	0.0	0.0	0.0	0.0	0.0	21.5
K12070	traI; conjugal transfer pilus assembly protein TraI	0.0	0.0	0.0	0.0	0.0	4.67
K12071	traD; conjugal transfer pilus assembly protein TraD	0.0	0.0	0.0	0.0	0.0	4.67
K12072	traH; conjugative transfer pilus assembly protein TraH	20.0	55.0	39.1	26.0	57.2	153.70000000000005
K12073	E3.1.2.28; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	11.0	3.0	6.0	18.0	0.0	1.0
K12085	ptlF; type IV secretion system protein PtlF	1.0	3.33	0.0	4.67	3.0	35.67
K12111	ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]	2.33	26.67	31.93	47.0	20.2	32.27
K12112	ebgC; evolved beta-galactosidase subunit beta	0.0	18.0	23.6	24.0	11.2	4.67
K12113	ebgR; LacI family transcriptional regulator, ebg operon repressor	2.33	19.67	24.93	24.0	11.2	12.0
K12136	hyfA; hydrogenase-4 component A [EC:1.-.-.-]	167.33	192.67	252.26	28.67	12.87	8.83
K12137	hyfB; hydrogenase-4 component B [EC:1.-.-.-]	172.83	200.17	257.76	29.67	19.37	14.33
K12138	hyfC; hydrogenase-4 component C [EC:1.-.-.-]	166.33	192.67	252.26	28.67	12.87	7.33
K12139	hyfD; hydrogenase-4 component D [EC:1.-.-.-]	169.33	192.67	254.26	29.67	12.87	7.33
K12140	hyfE; hydrogenase-4 component E [EC:1.-.-.-]	401.33	463.67	485.76	258.17	263.04	1260.33
K12141	hyfF; hydrogenase-4 component F [EC:1.-.-.-]	403.83	466.67	487.76	258.17	264.54	1262.83
K12142	hyfG; hydrogenase-4 component G [EC:1.-.-.-]	166.33	192.67	252.26	28.67	12.87	7.33
K12143	hyfH; hydrogenase-4 component H	170.33	192.67	254.26	29.67	12.87	8.83
K12144	hyfI; hydrogenase-4 component I [EC:1.-.-.-]	166.33	192.67	252.26	28.67	12.87	7.33
K12145	hyfJ; hydrogenase-4 component J [EC:1.-.-.-]	10.33	28.67	56.26	24.67	12.87	7.33
K12146	hyfR; hydrogenase-4 transcriptional activator	166.33	192.67	250.26	28.67	12.87	7.33
K12147	msyB; acidic protein MsyB	2.33	1.67	1.4300000000000002	0.57	0.2	40.86
K12148	bssS; biofilm regulator BssS	208.33	224.67	307.26	29.24	12.87	40.86
K12149	dinI; DNA-damage-inducible protein I	520.33	552.67	701.3600000000001	37.24	13.07	40.86
K12151	bhsA; multiple stress resistance protein BhsA	10.33	10.67	32.76	1.24	1.87	40.86
K12152	nudJ; phosphatase NudJ [EC:3.6.1.-]	209.33	224.67	307.26	29.24	15.2	40.86
K12202	dotA; defect in organelle trafficking protein DotA	7.0	3.0	3.0	0.0	0.0	5.0
K12203	dotB, traJ; defect in organelle trafficking protein DotB	13.0	5.0	7.0	9.0	4.0	33.0
K12204	dotC, traI; defect in organelle trafficking protein DotC	13.0	5.0	7.0	9.0	4.0	33.0
K12205	dotD, traH; defect in organelle trafficking protein DotD	13.0	5.0	7.0	9.0	4.0	33.0
K12206	icmB, dotO; intracellular multiplication protein IcmB	13.0	5.0	7.0	9.0	4.0	33.0
K12207	icmC, dotE; intracellular multiplication protein IcmC	7.0	5.0	3.0	0.0	0.0	6.0
K12208	icmD, dotP; intracellular multiplication protein IcmD	7.0	3.0	3.0	0.0	0.0	5.0
K12209	icmE, dotG; intracellular multiplication protein IcmE	10.0	3.0	3.0	0.0	1.0	32.0
K12210	icmF; intracellular multiplication protein IcmF	7.0	3.0	3.0	0.0	0.0	5.0
K12211	icmG, dotF; intracellular multiplication protein IcmG	7.0	3.0	3.0	0.0	0.0	32.0
K12212	icmJ, dotN; intracellular multiplication protein IcmJ	10.0	5.0	5.0	9.0	3.0	6.0
K12213	icmK, traN, dotH; intracellular multiplication protein IcmK	13.0	5.0	7.0	9.0	4.0	33.0
K12214	icmL, traM, dotI; intracellular multiplication protein IcmL	13.0	5.0	7.0	9.0	4.0	33.0
K12215	icmM, dotJ; intracellular multiplication protein IcmM	7.0	0.0	2.0	0.0	0.0	5.0
