function	description	A4	A5	A6	A52	A53	A54
PF11565	Alpha helical Porin B	0.0	0.0	0.0	2.0	0.0	0.0
PF11574	Protein of unknown function (DUF3235)	17.75	24.75	20.0	30.0	25.5	217.5
PF11575	FhuF 2Fe-2S C-terminal domain	5573.75	6016.75	4432.96	5047.99	4647.35	3939.87
PF11576	Protein of unknown function (DUF3236)	43.0	21.0	11.0	7.0	9.0	2.0
PF11578	Protein of unknown function (DUF3237)	1264.5	1386.17	1070.67	1166.5	1224.83	1804.0
PF11579	Protein of unknown function (DUF3238)	4.0	8.0	35.0	129.0	72.0	1992.0
PF11580	Protein of unknown function (DUF3239)	29.25	42.75	33.0	34.0	31.5	266.0
PF11582	Protein of unknown function (DUF3240)	607.0	536.0	469.0	515.0	586.6700000000002	551.0
PF11583	P-aminobenzoate N-oxygenase AurF	10058.5	6176.0	10489.84	17793.75	9827.75	11969.84
PF11586	Protein of unknown function (DUF3242)  	7.0	13.0	8.0	0.0	6.0	0.0
PF11588	Protein of unknown function (DUF3243)	443.57	886.0	1353.15	1486.37	302.8	6417.730000000001
PF11589	Domain of unknown function (DUF3244)	14.0	22.0	23.5	18.0	15.0	7.0
PF11599	RRNA methyltransferase AviRa	0.0	1.0	0.0	21.0	4.0	1048.0
PF11604	Copper binding periplasmic protein CusF	3773.33	5450.24	5392.27	911.9	1931.53	1964.2
PF11607	Protein of unknown function (DUF3247)	681.0	170.0	1972.0	27.0	181.0	938.5
PF11609	Protein of unknown function (DUF3248)	0.0	0.0	0.0	0.0	4.0	1.0
PF11611	Domain of unknown function (DUF4352)	955.05	1154.25	858.6300000000001	2338.49	1207.65	12947.5
PF11612	Type II secretion system (T2SS), protein J	2312.66	2137.3	2268.5	2193.4	1069.08	8878.66
PF11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	5757.5	6655.08	5767.67	4565.17	5097.92	11877.42
PF11617	Putative metal-binding motif	54.0	14.0	27.0	134.0	56.3	4.0
PF11622	Protein of unknown function (DUF3251)	4.66	3.34	2.8600000000000003	0.57	0.4	52.19
PF11625	Protein of unknown function (DUF3253)	1170.0	1433.5	1043.5	1233.5	1285.5	1353.5
PF11638	DnaA N-terminal domain	22879.040000000005	24134.19	23893.46	21445.22	22747.519999999997	24614.000000000004
PF11639	REDY-like protein HapK	72.0	41.0	174.0	33.0	51.0	1065.0
PF11644	Protein of unknown function (DUF3256)	49.0	45.5	50.5	36.5	83.0	33.0
PF11645	PD-(D/E)XK endonuclease	15.0	16.0	11.0	15.0	18.0	0.0
PF11646	Protein of unknown function DUF3258	0.0	0.0	0.0	0.0	0.0	4.0
PF11647	C-terminal region of Pasteurella multocida toxin residues 569-1285	0.0	0.0	0.0	0.0	0.0	4.0
PF11651	P22 coat protein - gene protein 5	16.0	15.0	44.0	43.0	23.0	281.0
PF11655	Protein of unknown function (DUF2589)   	8.0	36.0	33.0	14.5	15.5	81.0
PF11656	YjbD family (DUF3811)	208.33	224.67	307.26	29.24	12.87	40.86
PF11657	Transcriptional activator TraM 	6.0	0.0	4.0	2.0	7.67	0.0
PF11658	Cellulose biosynthesis protein BcsG	107.83	42.67	170.76000000000005	24.74	48.87000000000001	320.69
PF11659	Protein of unknown function (DUF3261)	575.0	150.62	1732.0	38.57	182.67	378.36
PF11660	Protein of unknown function (DUF3262)	97.5	31.0	137.5	49.07	47.0	337.5
PF11661	Protein of unknown function (DUF2986)	7.0	14.0	31.0	36.0	5.0	35.0
PF11662	Protein of unknown function (DUF3263)	8502.75	9404.15	7170.0	8355.25	7779.08	13120.67
PF11663	Toxin with endonuclease activity, of toxin-antitoxin system	13.0	8.0	11.1	5.0	11.2	18.0
PF11666	Protein of unknown function (DUF2933)	2106.0	2509.33	2903.0	986.0	758.0	683.67
PF11667	Putative zincin peptidase	2312.7	3531.79	4026.14	4033.97	2467.73	11874.88
PF11672	zinc-finger-containing domain	87.0	117.0	81.0	85.0	92.0	65.0
PF11678	Protein of unknown function (DUF3274)	0.0	0.0	0.0	0.0	0.0	27.0
PF11679	Protein of unknown function (DUF3275)	166.5	98.0	215.5	25.5	101.0	311.5
PF11680	Protein of unknown function (DUF3276)	3550.5	4081.0	3866.5	4037.0	4373.0	2097.0
PF11681	Protein of unknown function (DUF3277)	1.0	0.0	0.1	2.0	0.2	10.86
PF11682	Probable zinc-ribbon	2.33	1.67	9.33	0.0	0.0	34.33
PF11683	Protein of unknown function (DUF3278)	0.0	7.0	7.0	21.0	9.0	8.0
PF11684	Protein of unknown function (DUF2380)	1011.5	1127.0	765.5	977.0	1076.34	632.5
PF11687	Domain of unknown function (DUF3284)	517.0	481.5	511.0	539.75	343.0	363.0
PF11691	Protein of unknown function (DUF3288)	0.0	2.0	0.0	0.0	0.0	0.0
PF11692	Protein of unknown function (DUF3289)	0.0	0.0	0.0	1.14	0.0	7.0
PF11694	Protein of unknown function (DUF3290)	159.0	166.0	196.0	4.0	0.0	77.0
PF11695	Domain of unknown function (DUF3291)	182.0	290.33	288.0	497.75	235.25	2897.17
PF11697	Protein of unknown function (DUF3293)	1051.5	1512.33	1452.5	233.5	390.33	1169.0
PF11700	Vacuole effluxer Atg22 like	11627.25	13301.28	11182.05	14258.34	11813.75	20695.820000000003
PF11706	CGNR zinc finger	12133.0	11026.95	10981.17	17544.5	11820.66	42337.11
PF11713	Peptidase C80 family	156.0	164.0	198.0	4.0	0.0	0.0
PF11716	Mycothiol maleylpyruvate isomerase N-terminal domain	67486.75	59505.4	62531.0	87638.0	61362.14	90318.7
PF11720	Peptidase inhibitor I78 family	5399.83	5434.71	7060.67	2827.33	2606.0	4337.5
PF11721	Di-glucose binding within endoplasmic reticulum	1046.0	1256.0	996.0	1206.0	1377.66	1491.0
PF11723	Homotrimeric ring hydroxylase	3.0	3.0	5.0	4.0	8.0	73.0
PF11724	YvbH-like oligomerisation region	681.92	920.43	1478.5500000000004	1094.32	493.78	4881.35
PF11726	Inovirus Gp2	2639.83	2392.25	2744.17	1641.9	805.25	2090.0
PF11728	Putative aromatic acid exporter C-terminal domain	1618.68	1841.56	2407.23	2965.640000000001	1324.5800000000004	6415.1
PF11730	Protein of unknown function (DUF3297)	3386.0	3494.75	4738.67	1755.5	2277.17	2548.0
PF11731	Pathogenicity locus	249.0	100.67	396.17	76.5	124.17	540.71
PF11734	TilS substrate C-terminal domain	14560.04	14750.28	16854.46	16001.55	14288.69	13633.58
PF11736	Protein of unknown function (DUF3299)	890.0	762.5	859.17	757.0	846.67	420.0
PF11737	Protein of unknown function (DUF3300)	501.33	559.6700000000002	391.43	386.07	470.2	379.36000000000007
PF11738	Protein of unknown function (DUF3298)	12844.96	12307.77	15461.2	13125.4	9688.31	25131.550000000007
PF11739	Dicarboxylate transport	360.33	381.67	455.26	162.23999999999995	132.37	326.86000000000007
PF11740	Plasmid replication region DNA-binding N-term	1191.5	1597.92	1781.67	365.5	552.34	3761.5
PF11741	AMIN domain	9761.11	10135.88	11028.4	5974.01	5945.45	13404.61
PF11742	Protein of unknown function (DUF3302)	1.0	0.0	0.2	0.57	18.4	81.2
PF11743	Protein of unknown function (DUF3301)	943.5	329.5	2277.0	324.5	447.17	1766.0
PF11745	Protein of unknown function (DUF3304)	0.0	36.0	42.0	48.0	28.0	73.0
PF11746	Protein of unknown function (DUF3303)	278.0	282.3400000000001	194.84	291.16	282.34	191.5
PF11747	Killing trait	12.0	7.5	20.0	1.5	6.0	1.0
PF11748	Protein of unknown function (DUF3306)	408.0	399.33	318.0	200.0	350.0	199.0
PF11749	Protein of unknown function (DUF3305)	410.5	402.33	318.0	200.0	351.5	201.5
PF11750	Protein of unknown function (DUF3307)	961.5	926.5	1143.33	1167.84	1091.34	4387.73
PF11751	Type IX secretion system membrane protein PorP/SprF	19694.0	22557.5	20910.5	22811.5	23984.0	4574.0
PF11752	Protein of unknown function (DUF3309)	1543.0	1680.5	1096.17	1284.0	1579.84	900.0
PF11753	Protein of unknwon function (DUF3310)	6.0	1.5	0.0	4.5	2.0	0.5
PF11755	Protein of unknown function (DUF3311)	3672.5	4027.33	2894.5	3130.25	2836.08	2172.17
PF11756	Nitrous oxide-stimulated promoter	1099.52	1003.84	1113.3000000000004	1603.9500000000005	953.1	582.4000000000002
PF11760	Cobalamin synthesis G N-terminal	8590.55	9002.960000000001	8164.200000000002	6436.08	9650.46	4019.85
PF11761	Cobalamin biosynthesis central region	298.54	286.8	369.35	269.01	157.24	703.5099999999999
PF11762	L-arabinose isomerase C-terminal domain	2708.83	3153.92	2448.93	3471.05	3314.640000000001	11262.81
PF11769	Protein of unknown function (DUF3313)	121.83	206.84	202.6	112.07	131.54000000000002	360.86
PF11770	GRB2-binding adapter (GAPT)	0.0	2.0	0.0	0.0	0.0	0.0
PF11772	DNA-directed RNA polymerase subunit beta	689.67	1077.1799999999996	1535.5500000000004	1476.5700000000004	383.03	6896.56
PF11774	Lsr2 	9318.08	10335.81	7616.5	9384.5	8809.49	18356.34
PF11775	Cobalamin biosynthesis protein CobT VWA domain	2613.5	2850.99	1920.5	2123.67	2615.0	2273.92
PF11776	Nickel/cobalt transporter regulator	9235.32	8566.800000000001	12155.44	4667.23	3100.2	8170.269999999998
PF11777	Protein of unknown function (DUF3316)	48.0	44.0	48.5	36.5	82.5	33.0
PF11780	Protein of unknown function (DUF3318)	0.0	2.0	0.0	0.0	0.0	0.0
PF11781	Zinc-finger of RNA-polymerase I-specific TFIIB, Rrn7	69.0	102.0	48.0	21.0	72.0	36.0
PF11783	Cytochrome c bacterial	275.0	273.0	243.0	185.0	218.0	85.5
PF11784	Protein of unknown function (DUF3320)	779.0	832.17	606.8399999999998	694.83	711.8399999999998	570.0
PF11790	Glycosyl hydrolase catalytic core	387.0	280.34000000000003	286.8400000000001	304.5	277.67	424.5
PF11791	Aconitate B N-terminal domain	4961.66	4790.05	6756.6	2774.07	2088.46	10048.19
PF11794	4-hydroxyphenylacetate 3-hydroxylase N terminal	3177.67	3775.33	3717.15	3784.17	2780.2	9634.67
PF11795	Uncharacterized protein conserved in bacteria N-term (DUF3322)	24.0	36.0	27.0	43.0	55.67	194.0
PF11796	Protein of unknown function N-terminus (DUF3323)	2558.0	251.8	3122.0	6065.0	2301.33	1800.0
PF11797	Protein of unknown function C-terminal (DUF3324)	3.0	20.18	1.0	4.4	4.03	50.88
PF11798	IMS family HHH motif	22323.250000000004	22165.74	24679.8	24794.13	20582.44	47538.16
PF11799	impB/mucB/samB family C-terminal domain	54798.61	57492.52	54494.22	51740.1	50074.12999999999	62007.54000000001
PF11800	Replication protein C C-terminal region	1380.0	1730.33	1134.0	1218.67	1346.5	1722.17
PF11804	Protein of unknown function (DUF3325)	2589.33	2891.08	4450.67	604.5	794.67	1764.0
PF11805	Protein of unknown function (DUF3326)	0.0	2.0	0.0	0.0	0.0	0.0
PF11806	Domain of unknown function (DUF3327)	781.66	1219.59	1294.59	384.81	309.87	6340.05
PF11808	Domain of unknown function (DUF3329)	3759.16	2994.8	5021.93	1951.57	1381.0400000000004	3407.69
PF11809	Domain of unknown function (DUF3330)	3.0	0.0	2.0	1.0	0.0	4.67
PF11810	Domain of unknown function (DUF3332)	24.0	16.5	21.0	3.0	8.5	45.0
PF11812	Domain of unknown function (DUF3333)	4151.33	4190.46	3616.17	3002.0	2700.0	3400.75
PF11813	Protein of unknown function (DUF3334)	1072.0	1595.25	1487.5	78.0	369.0	351.0
PF11814	Peptidase_C39 like family	126.33	138.0	76.0	129.0	124.17	206.75
PF11815	Domain of unknown function (DUF3336)	2098.33	1935.63	2061.67	1384.33	668.0	1634.83
PF11818	C-terminal domain of tail specific protease (DUF3340)	4468.82	3860.13	6257.93	3641.9	2994.95	11473.94
PF11821	Protein of unknown function (DUF3341)	2409.66	2700.33	2703.5	2798.83	3201.49	2334.5
PF11823	Protein of unknown function (DUF3343)	6576.85	6444.6	6298.41	6765.0700000000015	7242.16	1406.58
PF11824	Protein of unknown function (DUF3344)	962.0	947.7	915.7	2505.0	1921.0	462.0
PF11827	Protein of unknown function (DUF3347)	1359.5	1596.5	1743.0	1898.0	1939.5	4502.0
PF11828	Protein of unknown function (DUF3348)	838.5	254.67	2127.17	82.5	284.67	1002.0
PF11829	Protein of unknown function (DUF3349)	4774.75	5436.75	4038.0	4983.5	5012.5	4174.0
PF11832	Protein of unknown function (DUF3352)	305.0	275.0	228.0	310.75	274.25	229.0
PF11833	Protein CHAPERONE-LIKE PROTEIN OF POR1-like 	0.0	2.0	0.0	0.0	0.0	0.0
PF11836	Phage tail tube protein, GTA-gp10	2369.5	2574.83	1700.0	1830.67	2365.0	1749.92
PF11838	ERAP1-like C-terminal domain	14951.41	13880.38	13640.0	18471.25	13431.74	23266.51
PF11839	Alanine-zipper, major outer membrane lipoprotein	73.0	64.5	232.0	96.5	85.50999999999998	181.5
PF11840	Protein of unknown function (DUF3360)	30.0	19.0	18.0	514.5	211.25	6516.5
PF11842	Domain of unknown function (DUF3362)	14514.83	15703.01	14178.45	11658.63	14057.5	11972.23
PF11843	Protein of unknown function (DUF3363)	1185.0	1320.5	1065.5	701.0	1219.5	1812.5
PF11844	Domain of unknown function (DUF3364)	185.5	176.0	127.5	155.5	161.17	64.0
PF11845	Protein of unknown function (DUF3365)	362.66	303.5	269.17	215.83	308.17	173.5
PF11846	Virulence factor membrane-bound polymerase, C-terminal	3948.33	3786.55	4075.01	2313.33	1312.34	1906.36
PF11847	Domain of unknown function (DUF3367)	13816.25	10184.25	13204.0	19491.75	11743.75	5064.0
PF11848	Domain of unknown function (DUF3368)	35.5	6.5	26.0	0.0	1.5	0.0
PF11849	Domain of unknown function (DUF3369)	157.5	95.5	182.0	51.0	110.5	300.0
PF11850	Protein of unknown function (DUF3370)	0.0	2.0	0.0	0.0	0.0	0.0
PF11852	Domain of unknown function (DUF3372)	1126.19	1047.62	920.54	1558.46	1179.06	6620.71
PF11853	Protein of unknown function (DUF3373)	16.0	20.5	21.5	4.0	11.5	8.5
PF11854	Putative outer membrane beta-barrel porin, MtrB/PioB	4.5	3.0	0.0	0.0	7.5	89.5
PF11855	Protein of unknown function (DUF3375)	4095.0	4025.07	5320.5	3465.0	2955.67	10487.5
PF11856	Protein of unknown function (DUF3376)	74.0	83.0	61.0	41.0	87.0	187.5
PF11858	Domain of unknown function (DUF3378)	869.3399999999998	1143.6799999999996	1824.88	1597.4900000000002	578.03	6616.730000000001
PF11859	Protein of unknown function (DUF3379)	0.0	0.0	0.0	0.0	0.0	13.0
PF11860	Protein of unknown function (DUF3380)	316.0	235.95	174.5	140.17000000000002	204.5	332.92
PF11862	Domain of unknown function (DUF3382)	2278.83	2986.75	2519.93	1293.74	1471.2	1505.64
PF11863	Protein of unknown function (DUF3383)	207.0	223.0	303.93	30.67	12.87	14.86
PF11866	Protein of unknown function (DUF3386)	0.0	2.0	0.0	0.0	0.0	0.0
PF11867	Domain of unknown function (DUF3387)	5455.94	5912.29	5350.81	4724.21	6145.86	3236.21
PF11868	Protein of unknown function (DUF3388)	407.67	868.18	1302.5500000000004	1437.5700000000004	299.0300000000001	6712.85
PF11870	Domain of unknown function (DUF3390)	7213.5	8044.41	6561.81	6467.3899999999985	5968.31	7648.46
PF11871	Domain of unknown function (DUF3391)	1991.5	2831.34	2782.84	239.0	920.84	946.5
PF11872	Protein of unknown function (DUF3392)	7.0	14.0	44.0	46.0	18.0	55.0
PF11873	Domain of unknown function (DUF3393)	208.33	224.67	307.26	29.24	12.87	40.86
PF11874	Domain of unknown function (DUF3394)	1018.0	1139.83	833.5	760.17	1005.0	1054.17
PF11876	Protein of unknown function (DUF3396)	212.0	181.0	265.0	166.0	64.33	49.0
PF11877	Protein of unknown function (DUF3397)	680.67	1044.1799999999996	1490.5500000000004	1416.0700000000004	372.03	5673.56
PF11880	Domain of unknown function (DUF3400)	1431.5	1929.25	1750.17	333.0	505.17	848.5
PF11887	Cholesterol uptake porter CUP1 of Mce4, putative	26445.0	29679.0	21745.0	27243.0	25760.66	30621.34
PF11888	Protein of unknown function (DUF3408)	328.0	418.0	487.0	162.0	286.0	1854.0
PF11890	Domain of unknown function (DUF3410)	3870.66	4082.3	3955.93	3697.57	2835.62	8387.19
PF11892	Domain of unknown function (DUF3412)	1074.83	499.17	2492.26	241.24	381.04	1397.86
PF11893	Domain of unknown function (DUF3413)	252.33	240.67	462.26	29.24	42.87000000000001	66.86
PF11896	Domain of unknown function (DUF3416)	6843.08	7523.15	5585.5	6295.75	6130.58	6129.84
PF11897	Protein of unknown function (DUF3417)	15864.31	17578.48	14347.1	13985.28	16770.05	9013.17
PF11898	Domain of unknown function (DUF3418)	11513.24	11969.7	12124.6	9235.32	8228.869999999999	23203.36
PF11899	Protein of unknown function (DUF3419)	878.0	905.5	586.0	722.0	839.0	523.75
PF11901	Protein of unknown function (DUF3421)	7.0	0.0	2.0	0.0	0.0	5.0
PF11902	Protein of unknown function (DUF3422)	2859.0	3577.58	2847.5	1417.0	2171.67	1543.0
PF11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	1768.0	1702.75	1598.1699999999996	1153.17	1625.01	1302.61
PF11906	Protein of unknown function (DUF3426)	4584.33	4310.38	6192.84	2660.83	2025.59	10585.83
PF11907	Domain of unknown function (DUF3427)	867.19	1301.87	1566.04	1531.38	859.81	3729.27
PF11909	NADH-quinone oxidoreductase cyanobacterial subunit N	0.0	2.0	0.0	0.0	0.0	0.0
PF11910	Cyanobacterial and plant NDH-1 subunit O	0.0	2.0	0.0	0.0	0.0	0.0
PF11911	Protein of unknown function (DUF3429)	828.0	805.3299999999998	580.0	793.5	827.75	2861.5
PF11918	N-terminal domain of Peptidase_S41 in eukaryotic IRBP	26.0	14.0	12.0	10.0	7.0	60.0
PF11920	Protein of unknown function (DUF3438)	110.5	31.0	139.5	49.07	54.67	342.5
PF11922	Domain of unknown function (DUF3440)	12.83	32.17	61.76	29.24	13.87	63.0
PF11924	Inverse autotransporter, beta-domain	444.32	506.68	692.8500000000001	105.17	50.07	144.19
PF11927	Protein of unknown function (DUF3445)	3933.5	4309.01	3134.84	3239.83	3653.17	2534.83
PF11932	Protein of unknown function (DUF3450)	60.0	37.0	82.5	71.0	53.84	28.0
PF11937	Protein of unknown function (DUF3455)	972.5	1466.25	1379.67	102.0	282.34	212.0
PF11939	[NiFe]-hydrogenase assembly, chaperone, HybE	997.33	1072.67	891.7600000000001	615.2399999999999	656.54	265.5
PF11940	Domain of unknown function (DUF3458)	6266.66	6892.55	6076.77	4354.07	3952.13	11398.61
PF11941	Domain of unknown function (DUF3459)	12273.57	12466.58	11350.77	10388.74	10619.53	14282.88
PF11943	Protein of unknown function (DUF3460)	1433.5	1940.25	1756.17	252.0	516.1700000000002	603.5
PF11944	Protein of unknown function (DUF3461)	208.33	224.67	307.26	29.24	12.87	40.86
PF11946	Domain of unknown function (DUF3463)	530.66	463.83	470.17	648.3299999999998	591.5	2615.67
PF11948	Protein of unknown function (DUF3465)	2114.33	1940.13	2067.67	1646.33	766.17	5673.83
PF11950	Protein of unknown function (DUF3467)	8616.16	9628.5	8607.17	9205.66	10749.0	4650.5
PF11953	Domain of unknown function (DUF3470)	7665.83	7688.21	8395.84	5209.0	5076.59	13097.75
PF11954	Domain of unknown function (DUF3471)	4037.16	3669.83	4812.0	3210.33	3923.33	4301.0
PF11956	Ankyrin-G binding motif of KCNQ2-3	0.0	1.0	0.0	0.0	0.0	0.0
PF11958	Domain of unknown function (DUF3472)	119.16	52.33	236.0	99.33	154.82999999999996	1456.0
PF11959	Domain of unknown function (DUF3473)	2763.0	425.84	3288.84	5964.83	2471.01	757.5
PF11962	Peptidase_G2, IMC autoproteolytic cleavage domain	270.0	233.0	192.0	152.0	296.0	56.5
PF11964	SpoIIAA-like	1332.0	1410.5	1076.67	1276.17	1231.33	2475.48
PF11965	Domain of unknown function (DUF3479)	200.0	247.5	137.5	121.0	171.5	105.0
PF11967	Recombination protein O N terminal	32652.450000000004	32457.339999999997	33142.960000000014	34600.97	31572.849999999984	36708.38
PF11969	Scavenger mRNA decapping enzyme C-term binding	55.5	35.33	42.5	42.0	79.5	298.5
PF11972	HTH DNA binding domain	517.0	565.33	375.0	361.67	554.0	446.92
PF11973	NQRA C-terminal domain	3046.5	3348.5	3171.33	3443.17	3480.76	6843.5
PF11974	Alpha-2-macroglobulin MG1 domain	7708.83	8208.09	9091.43	5945.74	6735.87	4142.6100000000015
PF11975	Family 4 glycosyl hydrolase C-terminal domain	10891.73	8321.89	10335.089999999998	15472.74	9384.79	7884.69
PF11977	Zc3h12a-like Ribonuclease NYN domain	3157.0	794.0	3638.5	6289.0	2658.0	611.5
PF11978	Shoulder domain	0.0	0.0	2.0	0.0	0.0	0.0
PF11981	Domain of unknown function (DUF3482)	344.0	427.08	356.5	752.5	451.25	6949.5
PF11982	Domain of unknown function (DUF3483)	87.0	90.0	91.0	113.0	95.5	53.0
PF11983	Membrane-attachment and polymerisation-promoting switch	6.0	2.0	25.0	2.0	0.0	121.21
PF11984	Protein of unknown function (DUF3485)	756.49	505.83	739.67	444.66	805.5	380.5
PF11985	Protein of unknown function (DUF3486)	1.0	2.0	0.0	5.0	1.5	0.0
PF11987	Translation-initiation factor 2	36907.45	37111.50999999999	37185.13000000001	37674.8	36606.02	39036.87999999998
PF11990	Protein of unknown function (DUF3487)	110.5	31.0	134.0	49.07	47.0	338.5
PF11992	Domain of unknown function (DUF3488)	4440.49	4119.71	5955.34	2368.16	1754.25	10260.33
PF11994	Protein of unknown function (DUF3489)	1481.5	1312.0	1115.0	966.5	1519.0	756.5
PF11997	Domain of unknown function (DUF3492)	376.0	417.51	404.0	392.73	438.36	361.79
PF11998	Protein of unknown function (DUF3493)	0.0	2.0	0.0	0.0	0.0	0.0
PF11999	Protein of unknown function (DUF3494)	19.5	33.0	38.67	45.0	44.17	219.0
PF12000	Gkycosyl transferase family 4 group	1233.33	1387.25	956.67	871.8299999999998	1206.0	758.2499999999999
PF12002	MgsA AAA+ ATPase C terminal	32826.450000000004	32638.909999999996	33334.960000000014	34930.47	31757.349999999984	36858.09
PF12005	Protein of unknown function (DUF3499)	10379.08	8934.15	9889.0	13701.25	9400.08	12887.67
PF12006	Protein of unknown function (DUF3500)	3271.65	3480.99	2633.5	2624.99	2490.32	457.0
PF12007	Protein of unknown function (DUF3501)	2775.0	406.67	3298.67	6207.0	2486.0	1231.0
PF12008	Type I restriction and modification enzyme - subunit R C terminal	2592.0	2788.84	3218.77	1527.33	894.2	1282.6
PF12010	Domain of unknown function (DUF3502)	533.45	617.6	514.7	1053.8	617.15	396.7
PF12019	Type II transport protein GspH	7610.66	6172.230000000001	13305.78	2791.7300000000005	3020.9700000000007	9777.49
PF12021	Protein of unknown function (DUF3509)	18.0	38.0	116.0	127.0	58.0	153.0
PF12028	Protein of unknown function (DUF3515)	6209.75	6980.65	5077.0	6207.25	5698.58	12572.67
PF12029	Domain of unknown function (DUF3516)	10370.58	8886.15	9876.0	13772.25	9465.41	13289.17
PF12034	Domain of unknown function (DUF3520)	4302.49	4157.28	4727.0	3041.16	3009.24	2817.67
PF12038	Domain of unknown function (DUF3524)	183.5	61.0	104.0	16.0	69.0	8.0
PF12040	Domain of unknown function (DUF3526)	45.5	16.5	0.0	14.0	11.5	57.0
PF12048	Protein of unknown function (DUF3530)	14.0	16.5	57.5	46.0	33.17	57.0
PF12049	Protein of unknown function (DUF3531)	0.0	2.0	0.0	0.0	0.0	0.0
PF12051	Protein of unknown function (DUF3533)	1385.76	1221.45	1122.18	1396.07	1329.8	1453.71
PF12055	Domain of unknown function (DUF3536)	715.3299999999998	812.8299999999998	645.0	1978.83	807.33	370.5
PF12058	Protein of unknown function (DUF3539)	0.0	2.0	0.0	0.0	0.0	0.0
PF12059	Protein of unknown function (DUF3540)	20.0	22.0	22.5	58.0	23.32	17.0
PF12071	Protein of unknown function (DUF3551)	609.5	567.0	364.5	586.0	642.0	239.0
PF12072	Domain of unknown function (DUF3552)	15045.71	16345.31	15032.36	16668.23	17862.059999999998	12217.6
PF12073	Protein of unknown function (DUF3553)	1626.0	1559.0	1218.5	1318.25	1436.83	854.0
PF12077	Transmembrane protein of unknown function (DUF3556)	5518.5	3589.5	5623.5	8823.0	5367.5	3508.5
PF12079	Protein of unknown function (DUF3558)	7610.25	8505.25	6340.5	7716.0	7945.0	7406.17
PF12080	GldM C-terminal domain	3550.5	4073.0	3829.5	4025.5	4378.5	903.0
PF12081	GldM N-terminal domain	3517.5	4046.0	3805.5	4025.5	4365.5	903.0
PF12083	Domain of unknown function (DUF3560)	9.0	17.0	24.1	12.0	5.2	8.5
PF12084	Protein of unknown function (DUF3561)	2.33	1.67	3.43	0.57	0.2	40.86
PF12085	Protein of unknown function (DUF3562)	52.0	53.0	83.0	49.0	82.0	0.0
PF12086	Protein of unknown function (DUF3563)	36.0	42.67	31.67	38.0	33.67	36.0
PF12088	Protein of unknown function (DUF3565)	2019.33	1883.63	2043.67	1322.33	639.0	1380.83
PF12089	Transmembrane domain of unknown function (DUF3566)	10565.08	9120.15	10063.0	13841.25	9547.08	13298.67
PF12091	Protein of unknown function (DUF3567)	1082.5	1585.25	1466.17	104.0	370.17	346.5
PF12092	Protein of unknown function (DUF3568)	195.33	187.33	259.0	288.33	341.3300000000001	56.0
PF12094	Protein of unknown function (DUF3570)	88.0	33.18	60.18	76.5	60.84	87.0
PF12095	Protein CHLORORESPIRATORY REDUCTION 7 	0.0	2.0	0.0	0.0	0.0	0.0
PF12096	Protein of unknown function (DUF3572)	2386.5	2639.83	1742.0	1966.17	2445.5	1760.92
PF12097	Protein of unknown function (DUF3573)	0.0	0.0	2.0	0.0	0.0	0.0
PF12098	Protein of unknown function (DUF3574)	846.5	285.0	2108.0	118.5	306.5	831.86
PF12099	Protein of unknown function (DUF3575)	2609.5	2997.5	2682.0	2794.5	2944.0	1900.0
PF12100	Domain of unknown function (DUF3576)	1473.0	1591.0	1110.0	971.0	1345.5	1064.0
PF12101	Protein of unknown function (DUF3577)	163.5	95.0	220.5	54.07	101.0	350.5
PF12102	Domain of unknown function (DUF3578)	5.0	5.0	3.0	0.0	4.0	101.0
PF12105	SpoU, rRNA methylase, C-terminal	209.33	224.67	307.76	31.24	17.369999999999994	41.86
PF12111	Polyribonucleotide phosphorylase C terminal	52.33	42.67	87.75999999999998	1.24	1.87	40.86
PF12112	Protein of unknown function (DUF3579)	1438.0	1942.25	1761.17	482.0	556.6700000000002	1386.0
PF12116	Stage III sporulation protein D	3112.38	3327.13	3900.53	4068.84	3225.9500000000007	5767.71
PF12118	SprA-related family	172.0	107.0	161.0	3.5	42.5	31.0
PF12119	Protein of unknown function (DUF3581)	0.0	0.0	0.0	0.0	7.67	0.0
PF12120	Rifampin ADP-ribosyl transferase	1598.5	1846.5	1396.5	2217.67	1891.67	9078.38
PF12122	Cytoplasmic N-terminal domain of rhomboid serine protease	216.49	226.0	309.26	30.57	16.200000000000006	69.86
PF12123	N-acetylmuramoyl-l-alanine amidase	12.0	0.0	4.0	8.0	0.0	18.0
PF12127	SigmaW regulon antibacterial	5233.45	5852.43	6237.68	5681.66	5793.68	8579.85
PF12128	Protein of unknown function (DUF3584)	16.0	12.0	5.0	236.0	120.67	2443.0
PF12135	Sialidase enzyme penultimate C terminal domain	3.38	3.24	3.08	2.92	2.46	1.08
PF12137	RNA polymerase recycling family C-terminal	2385.66	2241.8	2476.43	2024.57	989.29	8676.19
PF12138	Spherulation-specific family 4	9.0	10.0	14.0	52.0	19.0	311.3400000000001
PF12139	Adenosine-5'-phosphosulfate reductase beta subunit	24.2	21.5	27.3	5.6000000000000005	8.4	0.0
PF12142	Polyphenol oxidase middle domain	17.5	11.5	10.5	13.0	6.5	12.5
PF12146	Serine aminopeptidase, S33	115282.82	113888.61	125382.87000000002	120725.6	102608.03	173571.19999999992
