function	description	A4	A5	A6	A52	A53	A54
TIGR03346	ATP-dependent chaperone protein ClpB	31414.950000000004	31044.339999999997	31929.960000000006	32917.97	29857.849999999984	36249.88
TIGR03347	type VI secretion protein, VC_A0111 family	2260.66	2260.12	2424.0	1560.3200000000004	875.1699999999997	2179.5
TIGR03348	type VI secretion protein IcmF	2211.33	2173.79	2227.6	1634.4900000000002	988.37	2096.5
TIGR03349	type IV/VI secretion system protein, DotU family	2548.66	2442.12	2603.0	1696.8200000000004	1057.5	2359.17
TIGR03350	type VI secretion system peptidoglycan-associated domain	221.0	259.5	187.17	130.5	207.84	215.5
TIGR03351	phosphonatase-like hydrolase	1200.0	1400.5700000000004	994.5	1573.75	1302.25	4238.5
TIGR03352	type VI secretion lipoprotein, VC_A0113 family	402.0	471.0	537.9999999999999	311.24	185.83999999999997	362.5
TIGR03353	type VI secretion protein, VC_A0114 family	2450.66	2352.12	2548.0	1628.3200000000004	964.6699999999997	2338.03
TIGR03354	type VI secretion system FHA domain protein	344.0	336.0	240.5	270.74	355.5100000000001	331.5
TIGR03355	type VI secretion protein, EvpB/VC_A0108 family	2578.66	2507.12	2593.0	1676.8200000000004	1017.5	2261.53
TIGR03356	beta-galactosidase	6499.0	6896.78	5161.84	7623.11	5790.5	17630.7
TIGR03357	type VI secretion system lysozyme-like protein	2261.66	2184.12	2383.0	1559.3200000000004	823.6699999999997	1977.5
TIGR03358	type VI secretion protein, VC_A0107 family	2374.33	2341.45	2507.0	1607.89	921.67	2203.03
TIGR03359	type VI secretion protein, TIGR03359 family	2354.66	2339.12	2519.0	1600.3200000000004	914.6699999999997	2218.5
TIGR03360	type VI secretion-associated protein, VC_A0118 family	8.0	9.0	37.33	1.24	1.67	4.0
TIGR03361	type VI secretion system Vgr family protein	3020.32	2949.640000000001	3115.7	2097.07	1199.3800000000006	3016.19
TIGR03362	type VI secretion-associated protein, VC_A0119 family	210.0	227.0	334.83	106.24	33.0	156.86
TIGR03363	type VI secretion-associated protein, ImpA family	2078.33	1875.45	2003.17	1351.08	826.6699999999997	1912.5
TIGR03364	FAD dependent oxidoreductase TIGR03364	1149.5	1331.9	935.5	1406.5	1241.0	2929.5
TIGR03365	7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE	701.67	938.51	748.3299999999998	1497.24	656.53	4107.77
TIGR03366	putative phosphonate catabolism associated alcohol dehydrogenase	666.5	770.07	570.5	693.0	683.0	613.5
TIGR03367	queuosine biosynthesis protein QueD	15352.61	16236.51	15633.56	12838.74	17363.049999999996	10394.13
TIGR03368	cellulose synthase operon protein YhjU	107.83	42.67	170.76000000000005	24.74	48.87000000000001	320.69
TIGR03369	cellulose biosynthesis protein BcsE	99.83	33.67	141.43	24.07	47.2	320.69
TIGR03370	VPLPA-CTERM protein sorting domain	448.0	413.5	410.0	305.0	596.85	69.0
TIGR03371	cellulose synthase operon protein YhjQ	205.83	105.67	226.76	102.74	139.53999999999996	479.55
TIGR03372	putrescine aminotransferase	2.33	8.67	55.43	40.57	6.2	227.86
TIGR03373	type VI secretion-associated protein, BMA_A0400 family	1694.33	1788.79	1949.67	1159.75	774.6699999999997	938.5
TIGR03374	1-pyrroline dehydrogenase	7603.33	5943.969999999998	7524.93	11724.57	7545.03	12938.62
TIGR03375	type I secretion system ATPase	3282.16	3641.14	3685.17	1676.0	1216.51	2036.69
TIGR03376	glycerol-3-phosphate dehydrogenase (NAD(+))	3.0	0.57	1.0	14.0	0.0	145.0
TIGR03377	glycerol-3-phosphate dehydrogenase, anaerobic, A subunit	451.16	403.67	487.26	115.24	212.87	83.86
TIGR03378	glycerol-3-phosphate dehydrogenase, anaerobic, B subunit	451.16	403.67	487.26	115.24	212.87	83.86
TIGR03379	glycerol-3-phosphate dehydrogenase, anaerobic, C subunit	450.66	398.17	485.26	115.24	212.87	83.86
TIGR03380	agmatine deiminase	24.0	29.0	95.0	86.25	36.0	125.21
TIGR03381	N-carbamoylputrescine amidase	847.0	775.0	810.0	773.0	895.0	2148.0
TIGR03382	Myxococcales GC_trans_RRR domain	19.0	0.0	25.0	108.0	18.33	40.0
TIGR03383	urate oxidase	346.5	400.9	261.5	969.75	502.75	9270.17
TIGR03384	transcriptional repressor BetI	3835.33	3878.34	3509.1	2497.74	2100.37	2866.25
TIGR03385	CoA-disulfide reductase	293.75	86.43	230.0	427.65	238.78	464.12
TIGR03391	cysteine desulfurase, sulfur acceptor subunit CsdE	208.33	224.67	307.26	29.24	12.87	40.86
TIGR03392	cysteine desulfurase, catalytic subunit CsdA	208.33	224.67	307.26	29.24	12.87	40.86
TIGR03393	indolepyruvate decarboxylase	0.0	0.0	0.0	0.57	0.0	33.53
TIGR03394	indolepyruvate/phenylpyruvate decarboxylase	6.0	5.0	2.5	0.0	3.5	2.5
TIGR03395	sphingomyelin phosphodiesterase	3.0	0.0	6.0	11.0	11.0	13.5
TIGR03396	phospholipase C, phosphocholine-specific	1556.0	1146.66	2553.17	852.0	1074.17	2869.17
TIGR03397	acid phosphatase, Burkholderia-type	159.0	151.17000000000004	96.67	155.5	167.67	390.5
TIGR03399	RNA 3'-phosphate cyclase	4083.99	4490.59	4000.77	2772.16	4899.87	2391.33
TIGR03402	cysteine desulfurase NifS	17504.200000000004	18476.849999999995	16455.25	15390.320000000003	17445.739999999998	14694.4
TIGR03403	cysteine desulfurase, NifS family	0.0	0.0	0.0	0.0	0.5	0.0
TIGR03404	bicupin, oxalate decarboxylase family	348.33	261.83	236.55	230.50000000000003	228.83	567.17
TIGR03405	phosphonate metabolism-associated iron-containing alcohol dehydrogenase	60.0	57.25	62.5	17.0	56.0	50.0
TIGR03406	probable FeS assembly SUF system protein SufT	3714.5	702.5	5764.0	6216.0	3060.17	2243.0
TIGR03407	urea ABC transporter, urea binding protein	6232.33	6939.43	6002.51	4771.4	4398.76	5492.36
TIGR03408	urea ABC transporter, permease protein UrtC	6226.83	6988.93	5967.51	4902.9	4506.26	5536.86
TIGR03409	urea ABC transporter, permease protein UrtB	6270.83	7041.93	5992.51	4936.15	4547.01	5592.86
TIGR03410	urea ABC transporter, ATP-binding protein UrtE	6348.33	7152.93	6042.01	4957.4	4623.76	5608.86
TIGR03411	urea ABC transporter, ATP-binding protein UrtD	6226.83	6988.93	5967.51	4901.65	4494.01	5503.86
TIGR03412	FeS assembly protein IscX	2760.66	2551.3	2710.93	2134.57	1092.12	8741.19
TIGR03413	hydroxyacylglutathione hydrolase	7249.16	7219.88	8233.1	4612.24	4397.79	12466.61
TIGR03414	choline ABC transporter, periplasmic binding protein	1771.0	2027.83	1460.0	1337.17	1694.0	1565.67
TIGR03415	choline ABC transporter, ATP-binding protein	1513.0	1701.83	1145.0	1136.17	1435.0	1200.42
TIGR03416	choline ABC transporter, permease protein	1522.0	1715.83	1169.0	1144.17	1451.0	1206.42
TIGR03417	choline-sulfatase	1364.0	1551.0	1049.0	985.5	1270.0	1140.25
TIGR03418	putative choline sulfate-utilization transcription factor	241.0	249.5	187.0	196.5	177.0	89.75
TIGR03419	FeS cluster assembly scaffold protein NifU	8742.21	9175.97	8099.3200000000015	7031.0	9975.62	3077.04
TIGR03420	DnaA regulatory inactivator Hda	4757.16	4564.05	6493.43	2496.24	1753.13	10246.69
TIGR03421	iron donor protein CyaY	1691.83	2183.92	2090.43	355.24	547.37	380.36
TIGR03423	penicillin-binding protein 2	25068.860000000004	23848.379999999994	25529.9	27206.24	23635.689999999995	18065.53
TIGR03424	urea carboxylase-associated protein 1	2084.83	2270.0	1660.5	2002.0	2078.0	1753.0
TIGR03425	urea carboxylase-associated protein 2	1806.83	1964.0	1444.0	1655.0	1767.5	1330.5
TIGR03426	rod shape-determining protein MreD	24875.210000000006	23825.36	26064.46	25442.97	22734.439999999995	23590.460000000006
TIGR03427	ABC transporter periplasmic binding protein, urea carboxylase region	294.5	260.0	188.5	292.5	311.5	72.5
TIGR03428	permease, urea carboxylase system	1908.33	2187.66	1641.0	1975.33	2002.33	1699.0
TIGR03429	aromatic prenyltransferase, DMATS type	0.0	0.0	0.0	34.0	13.0	196.0
TIGR03431	phosphonate ABC transporter, periplasmic phosphonate binding protein	1765.33	2041.42	1356.43	1372.57	1642.7	1074.61
TIGR03432	putative dehydratase, YjhG/YagF family	8.16	1.33	2.0	139.33	49.33	713.36
TIGR03433	transcriptional regulator, Acidobacterial, PadR-family	0.0	0.0	4.0	23.0	4.0	107.0
TIGR03434	acidobacterial duplicated orphan permease	565.0	464.5	563.0	541.0	657.0	2629.0
TIGR03436	VWFA-related Acidobacterial domain	921.33	753.3299999999998	603.0	1239.33	782.33	113.0
TIGR03437	Solibacter uncharacterized C-terminal domain	23.0	16.0	14.0	14.0	0.0	0.0
TIGR03438	dimethylhistidine N-methyltransferase	4610.66	4804.16	5599.67	4114.25	4141.75	5954.34
TIGR03440	ergothioneine biosynthesis protein EgtB	4659.16	4829.16	5618.34	4175.75	4185.92	6528.4000000000015
TIGR03441	urea transporter	21.0	36.33	54.0	78.67	41.0	1052.92
TIGR03442	ergothioneine biosynthesis protein EgtC	1180.0	1393.83	1047.0	1631.75	1336.58	2578.17
TIGR03444	ergothioneine biosynthesis glutamate--cysteine ligase EgtA	1180.0	1393.83	1047.0	1631.75	1318.58	2560.17
TIGR03445	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase	6777.75	7627.08	5711.0	6632.75	6048.08	4285.17
TIGR03446	mycothiol conjugate amidase Mca	10373.75	8908.15	9899.0	13652.25	9304.58	12886.67
TIGR03447	cysteine--1-D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase	7136.75	8059.15	6001.0	7340.25	6547.58	12254.67
TIGR03448	mycothiol synthase	10502.75	9082.15	10038.0	13819.25	9490.58	13169.67
TIGR03449	D-inositol-3-phosphate glycosyltransferase	6842.75	7678.65	5835.0	6682.75	6016.08	4338.17
TIGR03450	inositol 1-phosphate synthase	6794.75	7714.65	5719.0	7077.25	6201.58	12145.17
TIGR03451	S-(hydroxymethyl)mycothiol dehydrogenase	8611.75	7049.65	8038.0	11933.75	7765.08	12275.84
TIGR03452	mycothione reductase	8488.75	6767.82	7875.5	11424.0	7565.5	10522.5
TIGR03453	plasmid partitioning protein RepA	1632.0	2068.33	1266.0	1364.67	1619.5	1897.67
TIGR03454	plasmid partitioning protein RepB	1391.0	1742.33	1075.0	1198.67	1369.5	1749.17
TIGR03455	ATP phosphoribosyltransferase, C-terminal domain	20140.910000000003	18824.49	21123.93	23057.32	20225.119999999995	19569.03
TIGR03457	sulfoacetaldehyde acetyltransferase	497.0	529.3299999999998	391.0	351.5	524.0	228.25
TIGR03458	succinate CoA transferase	6726.0	7456.11	9563.87	4016.42	2909.78	18914.38
TIGR03459	carotene biosynthesis associated membrane protein	1979.25	2233.25	1661.5	2034.0	2070.5	1890.0
TIGR03460	carotene biosynthesis associated membrane protein	0.0	0.0	0.0	0.0	6.0	0.0
TIGR03461	aminodeoxychorismate lyase	2651.66	2356.8	2727.93	1671.0700000000004	963.04	2645.69
TIGR03462	lycopene cyclase domain	4278.5	5055.6399999999985	4045.0	5531.0	5257.5	19331.0
TIGR03463	2,3-oxidosqualene cyclase	0.0	0.0	0.0	4.5	0.0	0.0
TIGR03464	squalene synthase HpnC	1898.16	2405.24	2060.0	1017.33	1013.33	3614.17
TIGR03465	squalene synthase HpnD	1931.33	2379.91	2214.67	1013.33	1115.0	3593.17
TIGR03466	hopanoid-associated sugar epimerase	250.33	245.83	173.0	246.83	250.83	147.5
TIGR03467	squalene-associated FAD-dependent desaturase	2760.16	3288.24	2715.0	1682.33	1862.33	3290.17
TIGR03468	hopanoid-associated phosphorylase	414.5	414.5	277.5	393.0	430.17	187.5
TIGR03469	hopene-associated glycosyltransferase HpnB	309.0	293.83	208.0	360.0	331.17	1456.67
TIGR03470	hopanoid biosynthesis associated radical SAM protein HpnH	526.66	459.16	466.5	648.3299999999998	591.5	2615.67
TIGR03471	hopanoid biosynthesis associated radical SAM protein HpnJ	164.0	179.5	122.0	157.5	171.5	77.5
TIGR03472	hopanoid biosynthesis associated glycosyl transferase protein HpnI	323.33	357.83	243.0	315.8300000000001	338.83	182.5
TIGR03473	hopanoid biosynthesis associated protein HpnK	165.0	185.0	125.0	167.0	174.5	77.0
TIGR03474	incFII family plasmid replication initiator RepA	4.66	3.34	2.76	0.0	0.2	41.66
TIGR03476	putative membrane protein	218.0	219.0	145.0	201.0	211.5	96.0
TIGR03477	DMSO reductase family type II enzyme, heme b subunit	4.0	4.0	4.0	0.0	9.0	0.0
TIGR03478	DMSO reductase family type II enzyme, iron-sulfur subunit	7.0	8.0	4.0	6.0	7.0	0.0
TIGR03480	hopanoid biosynthesis associated RND transporter like protein HpnN	493.5	427.5	441.5	409.0	545.8399999999998	187.5
TIGR03481	hopanoid biosynthesis associated membrane protein HpnM	216.0	217.5	147.0	206.0	217.17	96.5
TIGR03483	cell division protein FtsZ, alphaProteobacterial C-terminal extension	645.5	764.3299999999998	478.0	576.67	732.5	659.9200000000002
TIGR03491	putative RecB family nuclease, TM0106 family	8672.25	7002.32	8044.5	11616.5	7826.5	11431.5
TIGR03492	conserved hypothetical protein	605.0	761.0	574.0	1079.0	723.0	83.0
TIGR03493	celllulose biosynthesis operon protein BcsF/YhjT	96.83	33.67	141.43	21.07	47.2	320.69
TIGR03494	salicylate synthase	1260.0	1326.5	985.5	1372.57	1252.0	2218.0
TIGR03495	phage lysis regulatory protein, LysB family	7.0	4.0	2.5	0.0	7.0	78.53
TIGR03496	flagellar protein export ATPase FliI	1616.5	2097.75	2194.5	458.24	578.01	1428.03
TIGR03497	flagellar protein export ATPase FliI	3207.44	3481.39	3998.99	3894.28	3322.0000000000005	6381.85
TIGR03498	flagellar protein export ATPase FliI	1004.5	1130.33	713.0	955.17	1101.5	935.42
TIGR03499	flagellar biosynthesis protein FlhF	4753.190000000001	4990.21	7346.160000000002	3362.63	3567.0600000000004	8361.23
TIGR03500	flagellar biosynthetic protein FliO	1958.2	1456.33	3372.13	847.34	902.24	2358.53
TIGR03501	GlyGly-CTERM domain	92.0	77.12	31.0	14.0	17.0	76.5
TIGR03503	TIGR03503 family protein	0.0	2.5	7.5	0.0	5.5	2.0
TIGR03504	FimV C-terminal domain	4201.0	3897.04	5793.67	2280.5	1703.59	10226.5
TIGR03505	FimV N-terminal domain	2304.0	2186.75	3950.17	591.0	914.34	2362.5
TIGR03506	flagellar hook-basal body protein	38211.97	41267.42000000001	41345.39	26975.45	37390.23	33492.060000000005
TIGR03507	decaheme c-type cytochrome, OmcA/MtrC family	4.5	3.0	0.0	0.0	1.5	7.0
TIGR03508	decaheme c-type cytochrome, DmsE family	45.5	31.0	22.0	26.0	31.5	101.0
TIGR03509	decaheme-associated outer membrane protein, MtrB/PioB family	4.5	3.0	0.0	0.0	4.5	2.5
TIGR03510	XapX domain	58.2	88.93	49.3	82.57	80.43	122.62
TIGR03511	gliding motility-associated lipoprotein GldH	3557.5	4090.0	3874.5	4064.5	4389.5	2113.0
TIGR03512	gliding motility-associated lipoprotein GldD	3492.5	4017.0	3778.0	3989.0	4290.0	836.0
TIGR03513	gliding motility-associated protein GldL	3509.5	4037.0	3799.5	4009.0	4350.0	884.0
TIGR03514	gliding motility-associated lipoprotein GldB	48.0	92.0	100.0	52.0	16.0	320.0
TIGR03515	gliding motility-associated protein GldC	1134.5	1334.5	1472.0	1427.0	1580.5	1857.0
TIGR03516	peptidyl-prolyl isomerase, gliding motility-associated	65.0	141.0	125.0	49.0	10.0	284.0
TIGR03517	gliding motility-associated protein GldM	3517.5	4046.0	3805.5	4025.5	4365.5	903.0
TIGR03518	gliding motility-associated ABC transporter permease protein GldF	3471.5	3965.5	3747.0	3985.0	4274.5	803.0
TIGR03519	type IX secretion system membrane protein, PorP/SprF family	17372.0	19913.5	18676.5	20251.0	21302.5	4348.0
TIGR03520	gliding motility-associated protein GldE	3507.5	3978.0	3736.5	4001.5	4342.5	670.0
TIGR03521	gliding-associated putative ABC transporter substrate-binding component GldG	3491.5	4015.5	3774.0	3985.0	4289.5	836.0
TIGR03522	gliding motility-associated ABC transporter ATP-binding subunit GldA	3315.5	3795.5	3513.0	3892.0	4066.5	658.0
TIGR03523	gliding motility associated protein GldN	3534.0	4062.5	3818.5	4027.5	4372.0	913.0
TIGR03524	gliding motility-associated lipoprotein GldJ	3491.5	4014.5	3774.0	3985.0	4289.5	836.0
TIGR03525	gliding motility-associated lipoprotein GldK	4477.5	5222.0	4723.5	5132.5	5676.5	1015.0
TIGR03526	putative selenium metabolism hydrolase	2139.74	2206.51	1905.9	4541.200000000002	2166.94	927.84
TIGR03527	selenium metabolism protein YedF	2259.38	2205.8	2190.8100000000004	3101.83	2313.620000000001	590.25
TIGR03528	diaminopropionate ammonia-lyase	1167.24	1334.76	1826.4	1617.95	960.94	2009.34
TIGR03529	gliding motility-associated lipoprotein GldK	780.5	893.5	976.0	1173.0	1183.5	296.0
TIGR03530	gliding motility-associated lipoprotein GldJ	1092.5	1271.5	1067.0	1164.0	1398.5	186.0
TIGR03532	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	1399.5100000000002	1704.51	2211.9	3243.9700000000007	1436.5800000000004	6427.93
TIGR03533	protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific	5332.16	5042.05	6751.6	3106.07	2481.46	10791.19
TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific	32712.620000000006	32406.339999999997	33182.460000000014	34119.47	31306.849999999984	36744.88
TIGR03535	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	7382.75	8336.15	6235.5	7476.25	6848.08	11432.67
TIGR03536	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	24.0	31.5	63.5	98.0	28.5	61.0
TIGR03537	succinyldiaminopimelate transaminase	5.0	1.0	2.0	0.0	0.0	2.0
TIGR03538	succinyldiaminopimelate transaminase	3569.83	3866.38	3851.34	2247.83	1394.59	8833.83
TIGR03539	succinyldiaminopimelate transaminase	7639.08	8518.15	6501.0	7692.25	6937.08	12472.67
TIGR03540	LL-diaminopimelate aminotransferase	4120.1	4587.67	3936.97	2744.93	4907.57	2311.0
TIGR03542	LL-diaminopimelate aminotransferase	1218.0	1371.8	1118.5	1388.5	1555.0	560.5
TIGR03543	DivIVA domain repeat protein	550.3299999999998	663.5699999999998	484.0	912.5	746.0	8549.5
TIGR03544	DivIVA domain	22290.88	22578.63	22675.91	28265.73	22400.81	51143.17000000001
TIGR03545	TIGR03545 family protein	20.0	10.0	16.5	9.0	12.0	2.0
TIGR03546	TIGR03546 family protein	20.0	10.0	16.5	9.0	12.0	2.0
TIGR03547	mutatrotase, YjhT family	1.0	21.33	28.83	29.340000000000003	15.67	35.67
TIGR03548	cyclically-permuted mutarotase family protein	10.69	30.12	36.37	40.63	30.9	30.54
TIGR03549	YcaO domain protein	1899.33	1799.63	1910.67	1221.33	659.0	1373.83
TIGR03550	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofG subunit	10722.0	9322.5	10888.17	13414.08	11353.25	7070.67
TIGR03551	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofH subunit	10016.5	8613.67	10383.34	13291.41	10934.92	6475.17
TIGR03552	2-phospho-L-lactate guanylyltransferase	13518.0	12208.5	12757.67	16510.58	13399.58	7517.67
TIGR03553	F420 biosynthesis protein FbiB, C-terminal domain	2323.5	2474.83	1903.0	2425.25	2297.25	3640.67
TIGR03554	glucose-6-phosphate dehydrogenase (coenzyme-F420)	5951.0	6610.5	4840.0	5295.0	5271.5	2728.5
TIGR03555	5,10-methylenetetrahydromethanopterin reductase	4077.5	4473.17	3845.17	2746.83	4842.17	2318.5
TIGR03556	deoxyribodipyrimidine photo-lyase, 8-HDF type	0.0	2.0	0.0	0.0	0.0	0.0
TIGR03557	F420-dependent oxidoreductase, G6PDH family	12495.5	13813.33	10207.0	11510.75	11022.74	8502.34
TIGR03558	luciferase family oxidoreductase, group 1	19603.08	19478.04	21410.7	23856.97	16522.309999999998	55082.27
TIGR03559	probable F420-dependent oxidoreductase, Rv3520c family	18465.0	12496.16	18780.0	28116.25	16667.58	10181.67
TIGR03560	probable F420-dependent oxidoreductase, Rv1855c family	25702.5	23351.83	23305.5	30883.75	22962.91	13570.17
TIGR03561	peroxiredoxin, Ohr subfamily	10254.5	11518.75	10960.23	9794.74	8268.87	28560.180000000004
TIGR03562	peroxiredoxin, OsmC subfamily	7368.49	7787.65	7903.1	6747.15	6889.95	7554.28
TIGR03563	peroxiredoxin, SACOL1771 subfamily	407.67	869.18	1318.5500000000004	789.57	278.03000000000003	6718.85
TIGR03564	F420-dependent oxidoreductase, MSMEG_4879 family	7118.5	5293.5	7041.5	10872.75	6993.25	5691.0
TIGR03565	alkanesulfonate monooxygenase, FMNH(2)-dependent	5361.33	5523.88	4748.940000000001	4952.15	4024.62	4945.03
TIGR03566	FMN reductase	7674.08	8068.45	6509.34	6710.08	5684.25	13241.75
TIGR03567	FMN reductase	419.0	318.0900000000001	359.43	389.24	263.37	651.2
TIGR03568	UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing	298.3400000000001	178.5	210.66	81.34	97.0	97.84
TIGR03569	N-acetylneuraminate synthase	32.34	11.0	31.66	14.34	15.0	69.84
TIGR03570	sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family	14603.33	13672.46	14365.5	18468.33	12368.83	8651.86
TIGR03571	luciferase-type oxidoreductase, BA3436 family	234.5	220.68	387.0	222.23	92.36	1123.51
TIGR03573	N-acetyl sugar amidotransferase	22.0	3.0	1.5	3.0	23.0	60.0
TIGR03576	pyridoxal phosphate enzyme, MJ0158 family	43.0	21.0	11.5	23.0	9.0	3.5
TIGR03577	conserved hypothetical protein EF_0830/AHA_3911	156.0	164.0	206.0	4.57	0.0	34.24
TIGR03578	conserved hypothetical protein EF_0831/AHA_3912	156.0	164.0	206.0	4.57	0.0	34.24
TIGR03579	conserved hypothetical protein EF_0833/AHA_3914	156.0	164.0	206.0	4.57	0.0	34.24
TIGR03580	conserved hypothetical protein EF_0832/AHA_3913	156.0	164.0	206.0	4.57	0.0	34.24
TIGR03581	conserved hypothetical protein EF_0839/AHA_3917	159.0	164.0	207.0	14.14	4.0	84.12
TIGR03582	PRD domain protein, EF_0829/AHA_3910 family	156.0	164.0	206.0	4.57	0.0	34.24
TIGR03583	putative amidohydrolase, EF_0837/AHA_3915 family	159.0	164.0	207.0	13.57	0.0	45.45
TIGR03584	pseudaminic acid cytidylyltransferase	31.0	24.0	11.0	259.0	129.5	2471.0
TIGR03585	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	5.0	18.83	43.0	17.5	4.5	44.5
TIGR03586	pseudaminic acid synthase	200.07	230.71	187.14	141.36	159.4	257.5
TIGR03587	pseudaminic acid biosynthesis-associated methylase	0.0	0.0	4.0	0.0	0.0	6.0
TIGR03588	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	99.0	83.0	66.0	65.0	55.5	205.5
TIGR03589	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	199.5	132.5	148.0	1801.5	296.83	2696.5
TIGR03590	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	164.07	209.71	174.14	101.36	148.07	100.5
TIGR03591	polyribonucleotide nucleotidyltransferase	32821.450000000004	32627.339999999997	33327.960000000014	34904.97	31748.349999999984	36715.38
TIGR03592	membrane protein insertase, YidC/Oxa1 family	33949.04	34184.09	35302.340000000004	36830.56	32621.429999999997	45797.16
TIGR03593	membrane protein insertase, YidC/Oxa1 family, N-terminal domain	14977.16	15899.38	15392.1	10646.74	14217.29	14971.61
TIGR03594	ribosome-associated GTPase EngA	32821.450000000004	32629.339999999997	33327.960000000014	34904.97	31748.349999999984	36715.38
TIGR03595	Obg family GTPase CgtA, C-terminal extension	17665.63	16493.63	17752.86	23835.9	17346.730000000003	21647.77
TIGR03596	ribosome biogenesis GTP-binding protein YlqF	6696.55	7509.23	7765.530000000002	6339.1500000000015	6257.57	10600.6
TIGR03597	ribosome biogenesis GTPase YqeH	795.67	1153.6799999999996	1678.5500000000004	1621.5700000000004	493.03	7029.06
TIGR03598	ribosome biogenesis GTP-binding protein YsxC	21237.210000000006	22633.86	22321.46	17799.89	20687.939999999995	22776.210000000006
TIGR03599	DAK2 domain fusion protein YloV	12777.8	13774.56	12397.86	14242.9	12283.73	12297.77
TIGR03600	phage replicative helicase, DnaB family	3.0	0.0	2.1	3.0	5.2	306.0
TIGR03601	bacteriocin, heterocycloanthracin/sonorensin family	6.0	0.0	2.0	9.0	0.0	11.0
TIGR03603	thiazole/oxazole-forming peptide maturase, SagC family component	12.0	4.0	7.0	5.0	6.0	0.0
TIGR03604	thiazole/oxazole-forming peptide maturase, SagD family component	4503.17	4979.25	4277.0	3604.25	5378.07	3181.51
TIGR03605	SagB-type dehydrogenase domain	6590.42	6430.42	7574.17	6111.83	7470.33	4556.34
TIGR03606	dehydrogenase, PQQ-dependent, s-GDH family	1.0	0.0	0.0	0.57	5.0	12.0
TIGR03607	patatin-related protein	74.0	83.0	61.0	41.0	87.0	196.5
TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group	4451.1100000000015	4767.09	4461.37	4826.12	5093.65	2428.75
TIGR03609	polysaccharide pyruvyl transferase CsaB	1521.62	1958.75	2290.63	2197.27	1472.98	4221.73
TIGR03610	pyrimidine utilization protein C	63.66	39.96	31.43	45.0	40.2	27.69
TIGR03611	pyrimidine utilization protein D	119.66	85.96000000000002	62.43	62.0	78.2	40.69
TIGR03612	pyrimidine utilization protein A	122.66	75.96000000000002	62.43	90.0	80.2	51.69
TIGR03613	pyrimidine utilization regulatory protein R	2.33	1.67	1.4300000000000002	0.57	0.2	39.0
TIGR03614	pyrimidine utilization protein B	32.66	21.960000000000004	14.43	10.0	16.2	9.69
TIGR03615	pyrimidine utilization flavin reductase protein F	16.66	7.96	8.43	5.0	6.2	9.69
TIGR03616	pyrimidine utilization transport protein G	4.66	3.96	1.4300000000000002	0.0	0.2	9.69
TIGR03617	probable F420-dependent oxidoreductase, MSMEG_2256 family	10214.0	6039.0	10716.5	17173.0	9685.0	6404.0
TIGR03618	PPOX class probable F420-dependent enzyme	41969.5	33706.65	40612.0	59456.25	38930.9	28991.19
TIGR03619	probable F420-dependent oxidoreductase, Rv2161c family	36856.0	25333.49	38266.5	60587.75	34776.58	28833.84
TIGR03620	probable F420-dependent oxidoreductase, MSMEG_4141 family	5987.0	6841.0	5563.5	7420.75	6310.75	8004.67
TIGR03621	probable F420-dependent oxidoreductase, MSMEG_2516 family	7008.0	4875.5	7336.5	10140.0	6321.83	6571.5
TIGR03622	urea ABC transporter, permease protein UrtB	32.5	38.0	14.5	26.0	31.0	18.0
TIGR03623	probable DNA repair protein	60.0	93.5	95.0	145.0	30.5	103.5
TIGR03624	putative hydrolase	19664.58	16695.05	18584.5	26442.0	17992.16	25846.34
TIGR03625	50S ribosomal protein uL3	32821.450000000004	32629.339999999997	33327.960000000014	34904.97	31748.349999999984	36715.38
TIGR03626	ribosomal protein uL3	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR03627	ribosomal protein uS9	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
TIGR03628	ribosomal protein uS11	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR03629	ribosomal protein uS13	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
TIGR03630	ribosomal protein uS17	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
